patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,5,2,11,11,11,1,49,49,49
0,500,2,12,15,10,13,0,0,0,0
1,0,23455,24971,124758,6433,5564,1,33,33,33
1,500,4254,3928,3664,2861,2710,0,0,0,0
2,0,7598,1268,3032,3035,3029,1,33,33,33
2,500,2691,2649,2648,2648,2661,0,0,0,0
3,0,24579,2522,5850,5104,4587,1,33,33,33
3,500,4554,3374,2577,2510,2509,0,0,0,0
4,0,13298,1778,4687,4250,3926,1,33,33,33
4,500,3171,2527,2325,2326,2325,0,0,0,0
5,0,14688,1312,4569,4123,3797,1,33,33,33
5,500,2981,2815,2500,2039,2038,0,0,0,0
6,0,11110,1115,4095,3744,3494,1,33,33,33
6,500,2760,2430,2026,2000,2000,0,0,0,0
7,0,22073,775,4234,3844,3521,1,33,33,33
7,500,2715,2586,2459,2356,1928,0,0,0,0
8,0,13622,572,4683,4095,3713,1,33,33,33
8,500,2782,2630,2493,2380,2279,0,0,0,0
9,0,3600,1346,3194,3202,3165,1,33,33,33
9,500,2736,2703,2703,2703,2702,0,0,0,0
