patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,4,2,3498,29,12,1,50,70,70
0,500,2,16,13,13,13,0,0,0,0
1,0,10756,8441,26200,30661,4944,1,50,70,70
1,500,1134,1118,1088,1057,1027,0,0,0,0
2,0,6984,862,3836,5323,4691,1,50,72,72
2,500,997,1000,963,963,914,0,0,0,0
3,0,13107,766,3564,4989,4385,1,50,72,72
3,500,951,960,943,905,904,0,0,0,0
4,0,6291,693,3408,4864,4302,1,50,72,72
4,500,884,909,888,858,856,0,0,0,0
5,0,9353,555,3393,4898,4317,1,50,72,72
5,500,843,841,819,818,784,0,0,0,0
6,0,3986,330,2173,3381,3182,1,50,72,72
6,500,604,625,622,616,594,0,0,0,0
7,0,10290,281,3351,4912,4373,1,50,72,72
7,500,761,790,751,741,741,0,0,0,0
8,0,8158,266,3219,4829,4298,1,50,72,72
8,500,680,712,694,665,666,0,0,0,0
9,0,1007,554,2429,3630,3385,1,50,70,70
9,500,795,813,789,778,777,0,0,0,0
