patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,4,1330,2555,8,9,1,49,49,49
0,500,2,12,11,10,10,0,0,0,0
1,0,30280,22769,199245,6356,5477,1,37,37,37
1,500,4075,3563,3332,2843,2397,0,0,0,0
2,0,8261,1128,2948,2944,2927,1,37,37,37
2,500,2372,2350,2347,2642,2345,0,0,0,0
3,0,5709,990,2801,2801,2804,1,39,39,39
3,500,2502,2228,2220,2242,2241,0,0,0,0
4,0,13389,1457,4580,4151,3838,1,40,40,40
4,500,3622,2060,2050,2046,2054,0,0,0,0
5,0,25969,1437,4829,4290,3927,1,40,40,40
5,500,2863,2692,2566,2081,1894,0,0,0,0
6,0,16982,1130,4533,4074,3756,1,41,41,41
6,500,2633,2676,2408,2178,1763,0,0,0,0
7,0,23527,931,4859,4283,3883,1,41,41,41
7,500,2673,2540,2413,2305,2215,0,0,0,0
8,0,11225,11424,90777,5274,4641,1,50,59,59
8,500,2558,2447,2669,2208,2118,0,0,0,0
9,0,8757,305,5225,4991,4413,1,50,57,57
9,500,2350,2262,2158,2054,2332,0,0,0,0
