patch_start,patch_end,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,1,0,3300,1500,3223,2565,2568,1,24,24,24
0,1,500,2427,2575,2573,2579,2572,0,0,0,0
0,2,0,2390,122,2569,2585,2571,1,30,30,30
0,2,500,2381,2892,2621,2616,2622,0,0,0,0
0,3,0,2275,96,2609,2597,2594,1,33,33,33
0,3,500,2258,2621,2589,2591,2625,0,0,0,0
1,3,0,4662,81,2874,2652,2651,1,26,26,26
1,3,500,4654,2670,2650,2642,2657,0,0,0,0
0,4,0,2055,80,2575,2577,2581,1,30,30,30
0,4,500,2063,2609,2607,2891,2604,0,0,0,0
2,4,0,4391,86,2624,2624,2625,1,27,27,27
2,4,500,4371,2634,2636,2653,2652,0,0,0,0
0,5,0,1923,104,2593,2594,2876,1,34,34,34
0,5,500,1921,2624,2614,2615,2609,0,0,0,0
2,5,0,4240,81,2620,2630,2639,1,41,41,41
2,5,500,4252,2650,2648,2643,2892,0,0,0,0
0,6,0,1781,78,2594,2604,2612,1,35,35,35
0,6,500,1798,2634,2646,2634,2620,0,0,0,0
3,6,0,3989,732,2642,2624,2632,1,41,41,41
3,6,500,5288,2650,2670,2666,2673,0,0,0,0
0,7,0,1654,56,2638,2624,2630,1,37,37,37
0,7,500,1648,2652,2619,2618,2620,0,0,0,0
3,7,0,3837,42,1675,3477,2623,1,50,59,59
3,7,500,3858,2654,2652,2650,2647,0,0,0,0
0,8,0,1515,43,2609,2607,2607,1,37,37,37
0,8,500,1512,2625,2629,2631,2695,0,0,0,0
4,8,0,3530,43,1956,2650,2619,1,50,59,59
4,8,500,3512,2632,2632,2637,2669,0,0,0,0
0,9,0,1392,102,2638,2630,2640,1,35,35,35
0,9,500,1389,2656,2733,2657,2632,0,0,0,0
4,9,0,3383,43,1950,2621,2618,1,50,87,87
4,9,500,3390,2652,2660,2650,2640,0,0,0,0
