patch_start,patch_end,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,1,0,639,42,617,617,616,1,8,8,8
0,1,500,595,630,629,629,627,0,0,0,0
0,2,0,596,44,619,620,619,1,10,10,10
0,2,500,585,634,632,631,630,0,0,0,0
0,3,0,554,73,622,621,621,1,10,10,10
0,3,500,554,635,633,632,632,0,0,0,0
1,3,0,1114,81,633,631,630,1,8,8,8
1,3,500,1113,642,642,643,643,0,0,0,0
0,4,0,521,103,620,621,621,1,10,10,10
0,4,500,521,634,633,632,634,0,0,0,0
2,4,0,1074,145,631,633,633,1,8,8,8
2,4,500,1229,714,711,711,712,0,0,0,0
0,5,0,516,152,689,689,689,1,10,10,10
0,5,500,479,646,637,640,637,0,0,0,0
2,5,0,1029,148,633,632,632,1,12,12,12
2,5,500,1024,643,642,640,647,0,0,0,0
0,6,0,463,166,625,624,623,1,10,10,10
0,6,500,460,636,641,635,635,0,0,0,0
3,6,0,987,210,630,633,633,1,12,12,12
3,6,500,997,648,646,646,649,0,0,0,0
0,7,0,437,202,629,633,627,1,10,10,10
0,7,500,437,640,645,638,638,0,0,0,0
3,7,0,961,213,633,631,631,1,16,16,16
3,7,500,961,646,643,643,644,0,0,0,0
0,8,0,390,230,624,626,624,1,10,10,10
0,8,500,389,638,637,638,637,0,0,0,0
4,8,0,881,278,630,629,628,1,16,16,16
4,8,500,879,643,647,645,644,0,0,0,0
0,9,0,597,292,628,628,628,1,8,8,8
0,9,500,598,641,642,639,639,0,0,0,0
4,9,0,1089,281,633,632,633,1,24,24,24
4,9,500,1090,645,643,648,643,0,0,0,0
