patch,offset,limit,count-ms,lookup-mus,results
0,0,-2,863,909,0
1,0,-2,862,909,0
2,0,-2,861,910,0
3,0,-2,870,910,0
4,0,-2,860,909,0
5,0,-2,862,907,0
6,0,-2,861,909,0
7,0,-2,862,910,0
8,0,-2,861,910,0
9,0,-2,862,919,0
10,0,-2,861,909,0
11,0,-2,861,915,0
12,0,-2,861,909,0
13,0,-2,861,909,0
14,0,-2,862,909,0
15,0,-2,862,912,0
16,0,-2,862,884,0
17,0,-2,862,876,0
18,0,-2,864,876,0
19,0,-2,1579,1579,2
20,0,-2,1571,1581,2
21,0,-2,1568,1582,2
22,0,-2,1569,1579,2
23,0,-2,1567,1583,2
24,0,-2,1566,1577,2
25,0,-2,1564,1578,2
26,0,-2,1567,1587,2
27,0,-2,1565,1576,2
28,0,-2,1564,1575,2
29,0,-2,1562,1574,2
30,0,-2,1562,1574,2
31,0,-2,1562,1573,2
32,0,-2,1577,1576,2
33,0,-2,1562,1574,2
34,0,-2,1570,1571,2
35,0,-2,1562,1572,2
36,0,-2,1562,1572,2
37,0,-2,1562,1574,2
38,0,-2,1561,1569,0
39,0,-2,1561,1580,0
40,0,-2,1564,1571,0
41,0,-2,1560,1572,0
42,0,-2,1560,1568,0
43,0,-2,1582,1569,0
44,0,-2,13,11,0
45,0,-2,6568,4497,1
46,0,-2,4471,4431,2
47,0,-2,4416,4421,2
48,0,-2,4414,4430,2
49,0,-2,4400,4402,2
50,0,-2,4401,4419,1
51,0,-2,4407,4361,1
52,0,-2,4287,4283,1
53,0,-2,4279,4277,2
54,0,-2,4242,4250,1
55,0,-2,4242,4248,2
56,0,-2,4230,4236,2
57,0,-2,4247,4263,2
58,0,-2,4239,4258,2
59,0,-2,4234,4253,2
60,0,-2,4249,4244,2
61,0,-2,4254,4266,2
62,0,-2,4245,4267,2
63,0,-2,4247,4294,2
64,0,-2,4263,4264,2
65,0,-2,4246,4248,0
66,0,-2,4227,4247,0
67,0,-2,4238,4249,1
68,0,-2,4234,4238,1
69,0,-2,4233,4259,1
70,0,-2,4240,4240,1
71,0,-2,4232,4250,1
72,0,-2,4233,4244,1
73,0,-2,4225,4232,1
74,0,-2,4236,4239,1
75,0,-2,4228,4224,1
76,0,-2,4222,4242,1
77,0,-2,4228,4237,1
78,0,-2,4226,4227,1
79,0,-2,4239,4231,1
80,0,-2,4217,4240,1
81,0,-2,4243,4234,1
82,0,-2,4242,4235,1
83,0,-2,4241,4247,1
84,0,-2,4228,4230,0
85,0,-2,4231,4236,0
86,0,-2,4237,4235,0
87,0,-2,4335,4284,0
88,0,-2,4262,4262,0
