patch_start,patch_end,offset,limit,count-ms,lookup-mus,results
0,1,0,-0.002,0.287,0.226,0
0,2,0,-0.002,0.285,0.226,0
0,3,0,-0.002,0.286,0.226,0
0,4,0,-0.002,0.286,0.225,0
0,5,0,-0.002,0.287,0.225,0
0,6,0,-0.002,0.285,0.226,0
0,7,0,-0.002,0.285,0.223,0
0,8,0,-0.002,0.289,0.223,0
0,9,0,-0.002,0.286,0.224,0
0,10,0,-0.002,0.286,0.224,0
0,11,0,-0.002,0.285,0.223,0
0,12,0,-0.002,0.286,0.227,0
0,13,0,-0.002,0.286,0.226,0
0,14,0,-0.002,0.287,0.232,0.001
0,15,0,-0.002,0.288,0.231,0.001
0,16,0,-0.002,0.305,0.233,0.002
0,17,0,-0.002,0.303,0.231,0.002
0,18,0,-0.002,0.309,0.231,0.002
0,19,0,-0.002,0.308,0.231,0.003
0,20,0,-0.002,0.311,0.232,0.003
0,21,0,-0.002,0.309,0.232,0.003
0,22,0,-0.002,0.309,0.229,0.003
0,23,0,-0.002,0.31,0.229,0.003
0,24,0,-0.002,0.303,0.231,0.003
0,25,0,-0.002,0.316,0.229,0.003
0,26,0,-0.002,0.315,0.229,0.003
0,27,0,-0.002,0.309,0.23,0.004
0,28,0,-0.002,0.31,0.23,0.004
0,29,0,-0.002,0.312,0.229,0.004
0,30,0,-0.002,0.314,0.229,0.004
0,31,0,-0.002,0.312,0.23,0.004
0,32,0,-0.002,0.31,0.233,0.004
0,33,0,-0.002,0.312,0.232,0.004
0,34,0,-0.002,0.311,0.232,0.004
0,35,0,-0.002,0.313,0.233,0.004
0,36,0,-0.002,0.311,0.233,0.004
0,37,0,-0.002,0.312,0.231,0.004
0,38,0,-0.002,0.318,0.232,0.004
0,39,0,-0.002,0.33,0.232,0.004
0,40,0,-0.002,0.331,0.233,0.004
0,41,0,-0.002,0.338,0.231,0.004
0,42,0,-0.002,0.343,0.229,0.004
0,43,0,-0.002,0.343,0.231,0.004
0,44,0,-0.002,0.145,0.271,0.004
0,45,0,-0.002,1.827,2.31,0.004
0,46,0,-0.002,1.74,2.216,0.004
0,47,0,-0.002,1.733,2.223,0.004
0,48,0,-0.002,1.726,2.244,0.004
0,49,0,-0.002,1.723,2.243,0.004
0,50,0,-0.002,1.722,2.242,0.004
0,51,0,-0.002,1.719,2.245,0.004
0,52,0,-0.002,1.719,2.256,0.004
0,53,0,-0.002,1.72,2.252,0.004
0,54,0,-0.002,1.722,2.25,0.005
0,55,0,-0.002,1.714,2.248,0.005
0,56,0,-0.002,1.714,2.249,0.005
0,57,0,-0.002,1.719,2.25,0.005
0,58,0,-0.002,1.716,2.25,0.005
0,59,0,-0.002,1.712,2.254,0.005
0,60,0,-0.002,1.71,2.254,0.005
0,61,0,-0.002,1.714,2.255,0.005
0,62,0,-0.002,1.733,2.256,0.005
0,63,0,-0.002,1.723,2.256,0.005
0,64,0,-0.002,1.743,2.258,0.005
0,65,0,-0.002,1.716,2.264,0.005
0,66,0,-0.002,1.73,2.25,0.005
0,67,0,-0.002,1.715,2.249,0.005
0,68,0,-0.002,1.731,2.251,0.005
0,69,0,-0.002,1.716,2.248,0.005
0,70,0,-0.002,1.715,2.25,0.005
0,71,0,-0.002,1.717,2.267,0.005
0,72,0,-0.002,1.713,2.269,0.005
0,73,0,-0.002,1.711,2.291,0.005
0,74,0,-0.002,1.732,2.279,0.005
0,75,0,-0.002,1.716,2.28,0.005
0,76,0,-0.002,1.714,2.28,0.005
0,77,0,-0.002,1.717,2.275,0.005
0,78,0,-0.002,1.718,2.272,0.005
0,79,0,-0.002,1.712,2.273,0.005
0,80,0,-0.002,1.721,2.272,0.005
0,81,0,-0.002,1.713,2.273,0.005
0,82,0,-0.002,1.713,2.276,0.005
0,83,0,-0.002,1.719,2.279,0.005
0,84,0,-0.002,1.708,2.28,0.005
0,85,0,-0.002,1.704,2.278,0.005
0,86,0,-0.002,1.708,2.279,0.005
0,87,0,-0.002,1.706,2.279,0.005
0,88,0,-0.002,1.714,2.291,0.005
