patch,offset,limit,count-ms,lookup-mus,results
0,0,-2,128,157,0
1,0,-2,129,157,0
2,0,-2,128,156,0
3,0,-2,127,157,0
4,0,-2,129,158,0
5,0,-2,128,157,0
6,0,-2,128,157,0
7,0,-2,127,159,0
8,0,-2,127,158,0
9,0,-2,127,157,0
10,0,-2,127,158,0
11,0,-2,127,158,0
12,0,-2,127,157,0
13,0,-2,129,158,0
14,0,-2,128,157,0
15,0,-2,129,157,0
16,0,-2,127,137,0
17,0,-2,128,157,0
18,0,-2,137,157,0
19,0,-2,119,128,0
20,0,-2,119,130,1
21,0,-2,121,128,0
22,0,-2,120,128,0
23,0,-2,119,128,0
24,0,-2,120,129,0
25,0,-2,119,128,0
26,0,-2,119,128,0
27,0,-2,119,129,0
28,0,-2,120,131,0
29,0,-2,119,129,0
30,0,-2,119,127,0
31,0,-2,118,129,0
32,0,-2,118,127,0
33,0,-2,118,127,0
34,0,-2,118,129,0
35,0,-2,118,127,0
36,0,-2,118,127,0
37,0,-2,119,127,0
38,0,-2,118,127,0
39,0,-2,118,127,0
40,0,-2,119,127,0
41,0,-2,118,127,0
42,0,-2,119,127,0
43,0,-2,143,128,0
44,0,-2,13,11,0
45,0,-2,88,80,0
46,0,-2,70,81,0
47,0,-2,70,79,0
48,0,-2,70,79,0
49,0,-2,69,79,0
50,0,-2,71,79,0
51,0,-2,70,79,0
52,0,-2,71,79,0
53,0,-2,70,79,0
54,0,-2,70,79,0
55,0,-2,71,79,0
56,0,-2,70,79,0
57,0,-2,72,79,0
58,0,-2,69,79,0
59,0,-2,70,79,0
60,0,-2,70,79,0
61,0,-2,70,79,0
62,0,-2,69,80,0
63,0,-2,70,79,0
64,0,-2,69,79,0
65,0,-2,70,79,0
66,0,-2,70,79,0
67,0,-2,70,80,0
68,0,-2,70,79,0
69,0,-2,70,79,0
70,0,-2,70,79,0
71,0,-2,70,79,0
72,0,-2,69,79,0
73,0,-2,71,79,0
74,0,-2,70,79,0
75,0,-2,70,79,0
76,0,-2,69,79,0
77,0,-2,69,79,0
78,0,-2,71,79,0
79,0,-2,70,79,0
80,0,-2,70,79,0
81,0,-2,70,79,0
82,0,-2,70,79,0
83,0,-2,69,81,0
84,0,-2,70,79,0
85,0,-2,70,79,0
86,0,-2,70,79,0
87,0,-2,70,79,0
88,0,-2,70,80,0
