patch,offset,limit,count-ms,lookup-mus,results
0,0,-2,89,100,1
1,0,-2,89,99,1
2,0,-2,89,99,1
3,0,-2,90,99,1
4,0,-2,89,99,1
5,0,-2,90,99,1
6,0,-2,90,99,1
7,0,-2,90,99,1
8,0,-2,90,99,1
9,0,-2,89,99,1
10,0,-2,89,99,1
11,0,-2,90,99,1
12,0,-2,89,102,1
13,0,-2,89,99,1
14,0,-2,89,99,1
15,0,-2,89,99,1
16,0,-2,89,100,1
17,0,-2,89,99,1
18,0,-2,90,99,1
19,0,-2,89,99,1
20,0,-2,89,101,1
21,0,-2,89,99,1
22,0,-2,89,99,1
23,0,-2,90,99,1
24,0,-2,90,98,0
25,0,-2,89,98,0
26,0,-2,89,98,0
27,0,-2,89,98,0
28,0,-2,90,98,0
29,0,-2,89,98,0
30,0,-2,89,98,0
31,0,-2,89,98,0
32,0,-2,90,98,0
33,0,-2,90,98,0
34,0,-2,89,98,0
35,0,-2,89,98,0
36,0,-2,89,98,0
37,0,-2,90,99,0
38,0,-2,89,98,0
39,0,-2,89,98,0
40,0,-2,90,98,0
41,0,-2,89,99,0
42,0,-2,89,98,0
43,0,-2,93,98,0
44,0,-2,12,11,0
45,0,-2,1671,1239,0
46,0,-2,1229,1238,0
47,0,-2,1228,1239,0
48,0,-2,1229,1237,0
49,0,-2,1229,1237,0
50,0,-2,1230,1238,0
51,0,-2,1227,1238,0
52,0,-2,1227,1238,0
53,0,-2,1227,1238,0
54,0,-2,1227,1238,0
55,0,-2,1227,1238,0
56,0,-2,1229,1237,0
57,0,-2,1228,1237,0
58,0,-2,1228,1237,0
59,0,-2,1228,1237,0
60,0,-2,1229,1237,0
61,0,-2,1228,1238,0
62,0,-2,1226,1238,0
63,0,-2,1227,1240,0
64,0,-2,1228,1238,0
65,0,-2,1227,1238,0
66,0,-2,1227,1238,0
67,0,-2,1227,1238,0
68,0,-2,1228,1238,0
69,0,-2,1228,1237,0
70,0,-2,1228,1238,0
71,0,-2,1228,1236,0
72,0,-2,1228,1246,0
73,0,-2,1228,1237,0
74,0,-2,1227,1238,0
75,0,-2,1226,1238,0
76,0,-2,1227,1238,0
77,0,-2,1227,1238,0
78,0,-2,1226,1238,0
79,0,-2,1228,1237,0
80,0,-2,1228,1237,0
81,0,-2,1228,1237,0
82,0,-2,1227,1237,0
83,0,-2,1228,1237,0
84,0,-2,1228,1238,0
85,0,-2,1228,1238,0
86,0,-2,1227,1238,0
87,0,-2,1227,1238,0
88,0,-2,1227,1238,0
