patch,offset,limit,count-ms,lookup-mus,results
0,0,-2,171,180,1
1,0,-2,171,180,1
2,0,-2,171,181,1
3,0,-2,170,180,1
4,0,-2,170,183,1
5,0,-2,171,180,1
6,0,-2,170,182,1
7,0,-2,170,181,1
8,0,-2,172,181,1
9,0,-2,170,181,1
10,0,-2,172,179,1
11,0,-2,171,181,1
12,0,-2,170,180,1
13,0,-2,188,182,1
14,0,-2,163,174,2
15,0,-2,163,175,2
16,0,-2,163,173,2
17,0,-2,165,174,2
18,0,-2,162,176,1
19,0,-2,163,173,1
20,0,-2,163,174,1
21,0,-2,163,173,1
22,0,-2,163,174,1
23,0,-2,163,173,1
24,0,-2,163,171,0
25,0,-2,162,171,0
26,0,-2,162,171,0
27,0,-2,162,172,0
28,0,-2,162,171,0
29,0,-2,163,171,0
30,0,-2,167,177,0
31,0,-2,163,171,0
32,0,-2,162,171,0
33,0,-2,162,171,0
34,0,-2,162,172,0
35,0,-2,162,171,0
36,0,-2,163,171,0
37,0,-2,162,171,0
38,0,-2,162,171,0
39,0,-2,162,172,0
40,0,-2,162,171,0
41,0,-2,162,172,0
42,0,-2,162,171,0
43,0,-2,169,171,0
44,0,-2,12,11,0
45,0,-2,10529,9303,0
46,0,-2,8565,8051,0
47,0,-2,7777,7610,0
48,0,-2,7461,7451,0
49,0,-2,7373,7370,0
50,0,-2,7320,7239,0
51,0,-2,7231,7256,1
52,0,-2,7227,7221,1
53,0,-2,7196,7278,1
54,0,-2,7307,7299,2
55,0,-2,7220,7247,2
56,0,-2,7246,7234,2
57,0,-2,7289,7596,2
58,0,-2,7416,7386,2
59,0,-2,7273,7268,2
60,0,-2,7284,7242,2
61,0,-2,7227,7213,2
62,0,-2,7215,7240,2
63,0,-2,7239,7216,2
64,0,-2,7168,7147,2
65,0,-2,7151,7122,2
66,0,-2,7160,7148,2
67,0,-2,7128,7158,2
68,0,-2,7150,7154,2
69,0,-2,7158,7188,2
70,0,-2,7177,7160,2
71,0,-2,7143,7162,2
72,0,-2,7170,7187,2
73,0,-2,7157,7181,2
74,0,-2,7161,7192,2
75,0,-2,7192,7174,2
76,0,-2,7168,7201,2
77,0,-2,7200,7202,2
78,0,-2,7137,7147,2
79,0,-2,7161,7134,2
80,0,-2,7185,7178,2
81,0,-2,7950,11086,2
82,0,-2,9838,8506,2
83,0,-2,8102,7862,2
84,0,-2,7655,7535,2
85,0,-2,7494,7467,2
86,0,-2,7394,7376,2
87,0,-2,7279,7367,2
88,0,-2,7320,7249,2
