patch,offset,limit,count-ms,lookup-mus,results
0,0,-0.002,0.158,0.18,0
1,0,-0.002,0.16,0.18,0
2,0,-0.002,0.159,0.181,0
3,0,-0.002,0.158,0.18,0
4,0,-0.002,0.159,0.183,0
5,0,-0.002,0.158,0.18,0
6,0,-0.002,0.159,0.182,0
7,0,-0.002,0.159,0.181,0
8,0,-0.002,0.159,0.181,0
9,0,-0.002,0.159,0.181,0
10,0,-0.002,0.159,0.179,0
11,0,-0.002,0.161,0.181,0
12,0,-0.002,0.16,0.18,0
13,0,-0.002,0.16,0.182,0
14,0,-0.002,0.16,0.186,0
15,0,-0.002,0.163,0.184,0
16,0,-0.002,0.163,0.188,0
17,0,-0.002,0.165,0.189,0
18,0,-0.002,0.179,0.188,0
19,0,-0.002,0.18,0.188,0
20,0,-0.002,0.18,0.188,0
21,0,-0.002,0.18,0.188,0
22,0,-0.002,0.179,0.188,0
23,0,-0.002,0.18,0.188,0
24,0,-0.002,0.163,0.187,0
25,0,-0.002,0.179,0.19,0
26,0,-0.002,0.179,0.19,0
27,0,-0.002,0.18,0.191,0
28,0,-0.002,0.179,0.19,0
29,0,-0.002,0.179,0.19,0
30,0,-0.002,0.18,0.189,0
31,0,-0.002,0.179,0.191,0
32,0,-0.002,0.18,0.189,0
33,0,-0.002,0.181,0.189,0
34,0,-0.002,0.18,0.189,0
35,0,-0.002,0.191,0.215,0
36,0,-0.002,0.207,0.218,0
37,0,-0.002,0.207,0.221,0
38,0,-0.002,0.206,0.216,0
39,0,-0.002,0.207,0.221,0
40,0,-0.002,0.211,0.221,0
41,0,-0.002,0.21,0.222,0
42,0,-0.002,0.213,0.222,0
43,0,-0.002,0.235,0.223,0
44,0,-0.002,0.013,0.011,0
45,0,-0.002,2.014,1.807,0
46,0,-0.002,1.751,1.728,0
47,0,-0.002,1.702,1.697,0
48,0,-0.002,1.673,1.671,0
49,0,-0.002,1.659,1.659,0
50,0,-0.002,1.649,1.651,0
51,0,-0.002,1.641,1.647,0
52,0,-0.002,1.634,1.641,0
53,0,-0.002,1.631,1.639,0.001
54,0,-0.002,1.633,1.638,0.001
55,0,-0.002,1.63,1.639,0.001
56,0,-0.002,1.628,1.638,0.001
57,0,-0.002,1.628,1.639,0.001
58,0,-0.002,1.628,1.637,0.001
59,0,-0.002,1.627,1.637,0.001
60,0,-0.002,1.63,1.64,0.001
61,0,-0.002,1.63,1.638,0.001
62,0,-0.002,1.63,1.636,0.001
63,0,-0.002,1.626,1.639,0.001
64,0,-0.002,1.627,1.636,0.001
65,0,-0.002,1.631,1.636,0.001
66,0,-0.002,1.628,1.633,0.001
67,0,-0.002,1.627,1.633,0.001
68,0,-0.002,1.632,1.635,0.001
69,0,-0.002,1.623,1.635,0.001
70,0,-0.002,1.623,1.633,0.001
71,0,-0.002,1.625,1.633,0.001
72,0,-0.002,1.628,1.632,0.001
73,0,-0.002,1.624,1.636,0.001
74,0,-0.002,1.633,1.632,0.001
75,0,-0.002,1.63,1.635,0.001
76,0,-0.002,1.625,1.633,0.001
77,0,-0.002,1.627,1.632,0.001
78,0,-0.002,1.625,1.635,0.001
79,0,-0.002,1.625,1.635,0.001
80,0,-0.002,1.622,1.64,0.001
81,0,-0.002,1.627,1.642,0.001
82,0,-0.002,1.623,1.637,0.001
83,0,-0.002,1.622,1.637,0.001
84,0,-0.002,1.62,1.638,0.002
85,0,-0.002,1.622,1.635,0.001
86,0,-0.002,1.621,1.63,0.001
87,0,-0.002,1.622,1.635,0.001
88,0,-0.002,1.622,1.631,0.001
