patch,offset,limit,count-ms,lookup-mus,results
0,0,-2,165,193,0
1,0,-2,166,195,0
2,0,-2,165,194,0
3,0,-2,166,194,0
4,0,-2,166,194,0
5,0,-2,166,194,0
6,0,-2,165,194,0
7,0,-2,166,194,0
8,0,-2,165,194,0
9,0,-2,165,194,0
10,0,-2,165,195,0
11,0,-2,165,196,0
12,0,-2,165,195,0
13,0,-2,177,193,0
14,0,-2,186,216,0
15,0,-2,186,215,0
16,0,-2,186,216,0
17,0,-2,214,214,0
18,0,-2,187,216,0
19,0,-2,186,214,0
20,0,-2,186,216,0
21,0,-2,186,215,0
22,0,-2,186,216,0
23,0,-2,186,215,0
24,0,-2,186,216,0
25,0,-2,186,216,0
26,0,-2,186,217,0
27,0,-2,186,197,0
28,0,-2,186,199,0
29,0,-2,186,196,0
30,0,-2,186,198,0
31,0,-2,187,197,0
32,0,-2,187,198,0
33,0,-2,279,290,1
34,0,-2,278,290,1
35,0,-2,279,291,1
36,0,-2,280,290,1
37,0,-2,280,290,1
38,0,-2,279,291,1
39,0,-2,280,290,1
40,0,-2,289,290,1
41,0,-2,492,509,0
42,0,-2,492,490,0
43,0,-2,500,497,1
44,0,-2,12,11,0
45,0,-2,325,327,0
46,0,-2,322,327,0
47,0,-2,318,328,0
48,0,-2,317,327,0
49,0,-2,317,326,0
50,0,-2,319,329,1
51,0,-2,321,330,2
52,0,-2,320,330,2
53,0,-2,322,331,2
54,0,-2,320,330,2
55,0,-2,319,329,2
56,0,-2,320,340,2
57,0,-2,320,330,2
58,0,-2,319,331,2
59,0,-2,319,332,2
60,0,-2,321,332,3
61,0,-2,320,331,4
62,0,-2,338,331,4
63,0,-2,321,330,4
64,0,-2,319,331,4
65,0,-2,319,332,4
66,0,-2,320,333,6
67,0,-2,322,334,7
68,0,-2,325,336,7
69,0,-2,323,339,8
70,0,-2,323,339,8
71,0,-2,322,338,8
72,0,-2,322,337,9
73,0,-2,324,338,10
74,0,-2,323,339,11
75,0,-2,322,339,11
76,0,-2,321,340,11
77,0,-2,322,340,11
78,0,-2,321,339,11
79,0,-2,325,339,11
80,0,-2,323,339,12
81,0,-2,322,341,12
82,0,-2,322,341,12
83,0,-2,323,341,12
84,0,-2,321,340,12
85,0,-2,323,340,12
86,0,-2,323,339,12
87,0,-2,322,341,12
88,0,-2,321,341,12
