patch,offset,limit,count-ms,lookup-mus,results
0,0,-2,71,82,0
1,0,-2,71,81,0
2,0,-2,71,81,0
3,0,-2,71,80,0
4,0,-2,72,80,0
5,0,-2,71,83,0
6,0,-2,71,81,0
7,0,-2,72,80,0
8,0,-2,71,80,0
9,0,-2,72,81,0
10,0,-2,71,82,0
11,0,-2,71,80,0
12,0,-2,71,80,0
13,0,-2,72,81,0
14,0,-2,71,80,0
15,0,-2,73,80,0
16,0,-2,71,80,0
17,0,-2,71,81,0
18,0,-2,71,81,0
19,0,-2,72,80,0
20,0,-2,72,81,0
21,0,-2,71,81,0
22,0,-2,71,81,0
23,0,-2,71,80,0
24,0,-2,71,80,0
25,0,-2,73,81,0
26,0,-2,71,81,0
27,0,-2,71,81,0
28,0,-2,71,81,0
29,0,-2,73,81,0
30,0,-2,71,81,0
31,0,-2,71,82,0
32,0,-2,71,81,0
33,0,-2,71,81,0
34,0,-2,71,80,0
35,0,-2,72,80,0
36,0,-2,71,82,0
37,0,-2,71,81,0
38,0,-2,72,80,0
39,0,-2,71,81,0
40,0,-2,71,81,0
41,0,-2,71,82,0
42,0,-2,72,81,0
43,0,-2,75,80,0
44,0,-2,13,11,0
45,0,-2,3096,1960,0
46,0,-2,1888,1864,0
47,0,-2,1852,1834,0
48,0,-2,1856,1810,0
49,0,-2,1792,1793,0
50,0,-2,1778,1800,0
51,0,-2,1789,1797,0
52,0,-2,1773,1792,0
53,0,-2,1767,1787,0
54,0,-2,1767,1797,0
55,0,-2,1766,1772,0
56,0,-2,1775,1781,0
57,0,-2,1781,1776,0
58,0,-2,1769,1771,0
59,0,-2,1769,1769,0
60,0,-2,1757,1765,0
61,0,-2,1757,1778,0
62,0,-2,1770,1771,0
63,0,-2,1756,1765,0
64,0,-2,1772,1766,0
65,0,-2,1778,1788,0
66,0,-2,1773,1796,0
67,0,-2,1766,1776,0
68,0,-2,1763,1771,0
69,0,-2,1761,1770,0
70,0,-2,1758,1771,0
71,0,-2,1759,1770,0
72,0,-2,1779,1774,0
73,0,-2,1764,1770,0
74,0,-2,1758,1768,0
75,0,-2,1757,1768,0
76,0,-2,1760,1767,0
77,0,-2,1757,1764,0
78,0,-2,1757,1765,0
79,0,-2,1760,1767,0
80,0,-2,1756,1777,0
81,0,-2,1759,1765,0
82,0,-2,1762,1775,7
83,0,-2,1762,1772,7
84,0,-2,1757,1774,7
85,0,-2,1762,1776,7
86,0,-2,1757,1774,7
87,0,-2,1758,1776,7
88,0,-2,1756,1771,7
