patch,offset,limit,count-ms,lookup-mus,results
0,0,-2,96,126,0
1,0,-2,96,128,0
2,0,-2,96,126,0
3,0,-2,96,126,0
4,0,-2,97,126,0
5,0,-2,96,125,0
6,0,-2,97,125,0
7,0,-2,96,125,0
8,0,-2,96,128,0
9,0,-2,97,125,0
10,0,-2,97,125,0
11,0,-2,96,126,0
12,0,-2,95,126,0
13,0,-2,96,126,0
14,0,-2,96,126,0
15,0,-2,97,126,0
16,0,-2,96,127,0
17,0,-2,130,160,0
18,0,-2,132,160,0
19,0,-2,130,160,0
20,0,-2,131,160,0
21,0,-2,130,164,0
22,0,-2,131,160,0
23,0,-2,140,160,0
24,0,-2,151,183,0
25,0,-2,152,181,0
26,0,-2,151,183,0
27,0,-2,151,183,0
28,0,-2,153,181,0
29,0,-2,151,182,0
30,0,-2,152,181,0
31,0,-2,152,183,0
32,0,-2,153,182,0
33,0,-2,151,183,0
34,0,-2,152,181,0
35,0,-2,166,182,0
36,0,-2,186,216,0
37,0,-2,187,216,0
38,0,-2,199,216,0
39,0,-2,263,270,0
40,0,-2,260,269,0
41,0,-2,260,270,0
42,0,-2,261,269,0
43,0,-2,280,269,0
44,0,-2,12,11,0
45,0,-2,10778,9366,0
46,0,-2,8685,8312,1
47,0,-2,8031,7893,1
48,0,-2,7770,7663,1
49,0,-2,7581,7536,1
50,0,-2,7511,7500,1
51,0,-2,7458,7403,1
52,0,-2,7396,7356,1
53,0,-2,7382,7387,1
54,0,-2,7356,7362,1
55,0,-2,7327,7351,1
56,0,-2,7329,7355,1
57,0,-2,7333,7369,1
58,0,-2,7466,7414,1
59,0,-2,7365,7404,1
60,0,-2,7332,7376,1
61,0,-2,7354,7366,1
62,0,-2,7308,7323,1
63,0,-2,7314,7331,1
64,0,-2,7488,7402,1
65,0,-2,7378,7395,1
66,0,-2,7348,7360,2
67,0,-2,7424,7330,2
68,0,-2,7304,7403,2
69,0,-2,7341,7341,2
70,0,-2,7357,7319,2
71,0,-2,7340,7301,2
72,0,-2,7292,7584,2
73,0,-2,7468,7408,2
74,0,-2,7362,7380,2
75,0,-2,7359,7355,2
76,0,-2,7407,7345,2
77,0,-2,7341,7329,2
78,0,-2,7318,7316,2
79,0,-2,7317,7293,2
80,0,-2,7253,7286,2
81,0,-2,7320,7298,2
82,0,-2,7289,7307,6
83,0,-2,7290,7312,6
84,0,-2,7324,7330,6
85,0,-2,7278,7280,6
86,0,-2,7310,7345,6
87,0,-2,7313,7308,6
88,0,-2,7299,7288,6
