patch_start,patch_end,offset,limit,count-ms,lookup-mus,results
0,1,0,-2,163,501,0
0,2,0,-2,163,499,0
0,3,0,-2,163,496,0
0,4,0,-2,164,497,0
0,5,0,-2,163,499,0
0,6,0,-2,162,495,0
0,7,0,-2,163,497,1
0,8,0,-2,162,497,1
0,9,0,-2,163,495,1
0,10,0,-2,164,496,1
0,11,0,-2,163,501,1
0,12,0,-2,162,500,1
0,13,0,-2,162,500,1
0,14,0,-2,163,499,1
0,15,0,-2,162,497,1
0,16,0,-2,163,497,2
0,17,0,-2,197,501,5
0,18,0,-2,197,501,5
0,19,0,-2,197,512,6
0,20,0,-2,197,504,6
0,21,0,-2,197,501,6
0,22,0,-2,198,501,6
0,23,0,-2,197,501,6
0,24,0,-2,220,501,7
0,25,0,-2,220,503,8
0,26,0,-2,217,503,8
0,27,0,-2,218,503,8
0,28,0,-2,218,504,8
0,29,0,-2,218,504,8
0,30,0,-2,218,504,8
0,31,0,-2,218,505,8
0,32,0,-2,218,502,8
0,33,0,-2,220,504,9
0,34,0,-2,220,513,9
0,35,0,-2,220,504,9
0,36,0,-2,254,505,10
0,37,0,-2,254,504,10
0,38,0,-2,252,507,10
0,39,0,-2,331,506,11
0,40,0,-2,331,507,11
0,41,0,-2,330,505,11
0,42,0,-2,331,505,11
0,43,0,-2,330,506,11
0,44,0,-2,84,508,11
0,45,0,-2,8567,8456,11
0,46,0,-2,7813,8099,12
0,47,0,-2,7609,7960,12
0,48,0,-2,7524,7991,12
0,49,0,-2,7524,7900,12
0,50,0,-2,7493,8851,12
0,51,0,-2,8620,8621,12
0,52,0,-2,7960,8254,12
0,53,0,-2,7735,8077,12
0,54,0,-2,7607,7950,12
0,55,0,-2,7542,7961,12
0,56,0,-2,7515,7927,12
0,57,0,-2,7524,7901,12
0,58,0,-2,7476,7865,12
0,59,0,-2,7429,7908,12
0,60,0,-2,7503,7884,12
0,61,0,-2,7443,7882,12
0,62,0,-2,7449,7940,12
0,63,0,-2,7861,8073,12
0,64,0,-2,7541,7949,12
0,65,0,-2,7497,7945,12
0,66,0,-2,7494,7895,13
0,67,0,-2,7453,7860,13
0,68,0,-2,7445,7948,13
0,69,0,-2,7492,7993,13
0,70,0,-2,7531,7897,13
0,71,0,-2,7455,7850,13
0,72,0,-2,7418,7824,13
0,73,0,-2,7386,7837,13
0,74,0,-2,7387,7821,13
0,75,0,-2,7399,7858,13
0,76,0,-2,7412,7870,13
0,77,0,-2,7394,7848,13
0,78,0,-2,7507,7927,13
0,79,0,-2,7471,7851,13
0,80,0,-2,7412,7957,13
0,81,0,-2,7458,7890,13
0,82,0,-2,7428,7865,17
0,83,0,-2,7425,7871,17
0,84,0,-2,7417,7863,17
0,85,0,-2,7362,7857,17
0,86,0,-2,7375,7870,17
0,87,0,-2,7374,7832,17
0,88,0,-2,7374,7882,17
