patch,offset,limit,count-ms,lookup-mus,results
0,0,-2,95,117,0
1,0,-2,93,117,0
2,0,-2,92,118,0
3,0,-2,92,117,0
4,0,-2,94,119,0
5,0,-2,92,117,0
6,0,-2,93,117,0
7,0,-2,93,117,0
8,0,-2,92,119,0
9,0,-2,92,117,0
10,0,-2,93,118,0
11,0,-2,92,119,0
12,0,-2,92,119,0
13,0,-2,92,117,0
14,0,-2,92,118,0
15,0,-2,94,118,0
16,0,-2,92,118,0
17,0,-2,92,117,0
18,0,-2,92,119,0
19,0,-2,94,118,0
20,0,-2,92,118,0
21,0,-2,92,118,0
22,0,-2,93,117,0
23,0,-2,92,121,0
24,0,-2,92,117,0
25,0,-2,92,119,0
26,0,-2,103,118,0
27,0,-2,142,168,0
28,0,-2,142,166,0
29,0,-2,156,167,0
30,0,-2,147,156,0
31,0,-2,147,157,0
32,0,-2,147,158,0
33,0,-2,147,156,0
34,0,-2,148,157,0
35,0,-2,147,157,0
36,0,-2,147,157,0
37,0,-2,147,158,0
38,0,-2,147,157,0
39,0,-2,148,157,0
40,0,-2,147,157,0
41,0,-2,147,157,0
42,0,-2,149,157,0
43,0,-2,169,158,0
44,0,-2,12,11,0
45,0,-2,1698,1268,0
46,0,-2,1257,1266,0
47,0,-2,1257,1265,0
48,0,-2,1257,1266,0
49,0,-2,1255,1267,0
50,0,-2,1256,1267,0
51,0,-2,1257,1267,0
52,0,-2,1257,1266,0
53,0,-2,1258,1265,0
54,0,-2,1257,1268,1
55,0,-2,1256,1268,1
56,0,-2,1256,1268,1
57,0,-2,1257,1267,1
58,0,-2,1257,1268,1
59,0,-2,1257,1267,1
60,0,-2,1282,1283,0
61,0,-2,1268,1279,0
62,0,-2,1268,1279,0
63,0,-2,1269,1279,0
64,0,-2,1269,1279,0
65,0,-2,1269,1278,0
66,0,-2,1268,1278,0
67,0,-2,1267,1279,0
68,0,-2,1268,1278,0
69,0,-2,1269,1278,0
70,0,-2,1269,1279,0
71,0,-2,1267,1278,0
72,0,-2,1267,1278,0
73,0,-2,1267,1280,0
74,0,-2,1268,1277,0
75,0,-2,1269,1277,0
76,0,-2,1269,1279,0
77,0,-2,1267,1279,0
78,0,-2,1267,1279,0
79,0,-2,1269,1279,0
80,0,-2,1267,1277,0
81,0,-2,1268,1279,0
82,0,-2,1269,1279,0
83,0,-2,1269,1280,0
84,0,-2,1268,1278,0
85,0,-2,1269,1278,0
86,0,-2,1268,1278,0
87,0,-2,1289,1278,0
88,0,-2,1268,1279,0
