patch_start,patch_end,offset,limit,count-ms,lookup-mus,results
0,1,0,-2,1009,1472,0
0,2,0,-2,1009,1471,0
0,3,0,-2,1009,1502,0
0,4,0,-2,1010,1464,0
0,5,0,-2,1009,1464,0
0,6,0,-2,1012,1465,0
0,7,0,-2,1011,1470,0
0,8,0,-2,1011,1468,0
0,9,0,-2,1011,1473,0
0,10,0,-2,1009,1471,0
0,11,0,-2,1011,1477,0
0,12,0,-2,1010,1468,0
0,13,0,-2,1011,1468,0
0,14,0,-2,1026,1485,20
0,15,0,-2,1027,1483,20
0,16,0,-2,1028,1483,20
0,17,0,-2,1027,1485,20
0,18,0,-2,1027,1481,20
0,19,0,-2,1026,1492,22
0,20,0,-2,1027,1486,22
0,21,0,-2,1026,1482,22
0,22,0,-2,1027,1487,22
0,23,0,-2,1066,1487,23
0,24,0,-2,1067,1495,30
0,25,0,-2,1073,1490,30
0,26,0,-2,1069,1497,31
0,27,0,-2,1070,1519,31
0,28,0,-2,1068,1496,33
0,29,0,-2,1063,1500,36
0,30,0,-2,1062,1495,36
0,31,0,-2,1063,1494,36
0,32,0,-2,1062,1494,36
0,33,0,-2,1066,1499,36
0,34,0,-2,1062,1500,36
0,35,0,-2,1070,1494,36
0,36,0,-2,1062,1495,36
0,37,0,-2,1065,1496,36
0,38,0,-2,1066,1499,36
0,39,0,-2,1065,1500,37
0,40,0,-2,1405,1504,40
0,41,0,-2,1413,1505,40
0,42,0,-2,1405,1508,40
0,43,0,-2,1402,1497,40
0,44,0,-2,508,1492,39
0,45,0,-2,5274,5592,40
0,46,0,-2,4613,5619,40
0,47,0,-2,4441,5302,40
0,48,0,-2,4196,5155,40
0,49,0,-2,4066,5085,40
0,50,0,-2,4033,5069,42
0,51,0,-2,4001,5009,42
0,52,0,-2,3990,5023,42
0,53,0,-2,3972,4972,42
0,54,0,-2,3954,4999,42
0,55,0,-2,4020,5024,42
0,56,0,-2,3984,4972,42
0,57,0,-2,3980,4976,42
0,58,0,-2,3939,4957,42
0,59,0,-2,3935,5002,42
0,60,0,-2,3948,5001,42
0,61,0,-2,3970,5003,42
0,62,0,-2,3966,4969,42
0,63,0,-2,3940,4962,42
0,64,0,-2,3957,4946,42
0,65,0,-2,3942,4956,42
0,66,0,-2,3950,4945,42
0,67,0,-2,3918,4929,42
0,68,0,-2,3923,4977,42
0,69,0,-2,3918,4945,42
0,70,0,-2,3945,4971,42
0,71,0,-2,3927,4949,42
0,72,0,-2,3953,4968,42
0,73,0,-2,3974,4940,42
0,74,0,-2,3929,4956,42
0,75,0,-2,3955,4942,42
0,76,0,-2,3909,4943,44
0,77,0,-2,3935,5017,44
0,78,0,-2,3950,4945,44
0,79,0,-2,3927,5029,44
0,80,0,-2,3969,4968,44
0,81,0,-2,3944,4962,44
0,82,0,-2,3943,4981,45
0,83,0,-2,4042,5023,45
0,84,0,-2,4003,4989,45
0,85,0,-2,3950,5003,45
0,86,0,-2,3962,5054,45
0,87,0,-2,3959,4990,45
0,88,0,-2,3947,4975,45
