patch_start,patch_end,offset,limit,count-ms,lookup-mus,results
0,1,0,-0.002,0.366,0.614,0.034
0,2,0,-0.002,0.372,0.608,0.034
0,3,0,-0.002,0.372,0.607,0.028
1,3,0,-0.002,0.708,0.591,0.026
0,4,0,-0.002,0.376,0.619,0.032
2,4,0,-0.002,0.717,0.574,0.019
0,5,0,-0.002,0.384,0.603,0.026
2,5,0,-0.002,0.716,0.587,0.024
0,6,0,-0.002,0.374,0.624,0.036
3,6,0,-0.002,0.715,0.563,0.02
0,7,0,-0.002,0.371,0.618,0.028
3,7,0,-0.002,0.71,0.569,0.021
0,8,0,-0.002,0.372,0.62,0.032
4,8,0,-0.002,0.719,0.57,0.013
0,9,0,-0.002,0.383,0.615,0.03
4,9,0,-0.002,0.731,0.57,0.017
