patch,offset,limit,count-ms,lookup-mus,results
0,0,-2,5,32,11
1,0,-2,362,482,11
2,0,-2,294,439,7
3,0,-2,284,439,8
4,0,-2,284,438,9
5,0,-2,287,440,10
6,0,-2,290,443,9
7,0,-2,286,432,7
8,0,-2,283,430,7
9,0,-2,284,435,9
