patch_start,patch_end,offset,limit,count-ms,lookup-mus,results
0,1,0,-0.002,0.287,0.445,0.022
0,2,0,-0.002,0.298,0.445,0.02
0,3,0,-0.002,0.289,0.447,0.02
1,3,0,-0.002,0.547,0.431,0.018
0,4,0,-0.002,0.288,0.447,0.02
2,4,0,-0.002,0.568,0.428,0.013
0,5,0,-0.002,0.305,0.443,0.02
2,5,0,-0.002,0.571,0.439,0.018
0,6,0,-0.002,0.297,0.446,0.018
3,6,0,-0.002,0.563,0.432,0.013
0,7,0,-0.002,0.297,0.446,0.02
3,7,0,-0.002,0.558,0.429,0.014
0,8,0,-0.002,0.29,0.478,0.02
4,8,0,-0.002,0.547,0.426,0.011
0,9,0,-0.002,0.287,0.449,0.018
4,9,0,-0.002,0.545,0.433,0.013
