patch,offset,limit,count-ms,lookup-mus,results
0,0,-2,3,38,12
1,0,-2,312,488,12
2,0,-2,250,442,9
3,0,-2,255,442,8
4,0,-2,252,441,7
5,0,-2,249,447,10
6,0,-2,250,438,7
7,0,-2,280,464,6
8,0,-2,280,463,6
9,0,-2,278,468,9
