patch,offset,limit,count-ms,lookup-mus,results
0,0,-0.002,0.001,0.003,0.001
1,0,-0.002,0.174,0.119,0.001
2,0,-0.002,0.129,0.11,0.001
3,0,-0.002,0.116,0.105,0.001
4,0,-0.002,0.121,0.1,0.001
5,0,-0.002,0.127,0.1,0.001
6,0,-0.002,0.121,0.11,0.001
7,0,-0.002,0.122,0.094,0.001
8,0,-0.002,0.111,0.105,0.001
9,0,-0.002,0.121,0.101,0.001
