patch_start,patch_end,offset,limit,count-ms,lookup-mus,results
0,1,0,-0.002,4.527,5.404,0.088
0,2,0,-0.002,3.673,5.426,0.092
0,3,0,-0.002,3.14,5.451,0.09
1,3,0,-0.002,8.639,5.485,0.09
0,4,0,-0.002,3.459,5.537,0.094
2,4,0,-0.002,8.119,5.513,0.091
0,5,0,-0.002,2.351,5.441,0.102
2,5,0,-0.002,5.837,5.515,0.132
0,6,0,-0.002,1.852,5.488,0.118
3,6,0,-0.002,5.349,5.522,0.129
0,7,0,-0.002,1.388,5.529,0.117
3,7,0,-0.002,4.762,5.555,0.171
0,8,0,-0.002,0.754,5.468,0.123
4,8,0,-0.002,4.912,5.536,0.172
0,9,0,-0.002,0.532,5.49,0.118
4,9,0,-0.002,4.226,5.565,0.264
