patch,offset,limit,count-ms,lookup-mus,results
0,0,-0.002,0.007,0.172,0.09
1,0,-0.002,14.784,17.097,0.09
2,0,-0.002,10.406,14.591,0.164
3,0,-0.002,10.315,13.682,0.094
4,0,-0.002,10.309,12.871,0.159
5,0,-0.002,10.348,11.997,0.111
6,0,-0.002,10.36,11.512,0.17
7,0,-0.002,10.348,11.591,0.168
8,0,-0.002,10.369,11.537,0.163
9,0,-0.002,10.385,11.514,0.165
