patch_start,patch_end,offset,limit,count-ms,lookup-mus,results
0,1,0,-0.002,4.353166666666667,6.949166666666667,0.0365
0,2,0,-0.002,4.145,7.422166666666667,0.15233333333333335
0,3,0,-0.002,0.2355,7.6845,0.20366666666666666
1,3,0,-0.002,4.584166666666667,7.606166666666667,0.16483333333333333
0,4,0,-0.002,0.4206666666666667,7.853666666666667,0.22916666666666666
2,4,0,-0.002,4.562166666666667,7.486,0.099
0,5,0,-0.002,0.4235,8.017166666666666,0.27
2,5,0,-0.002,4.556666666666667,7.5625,0.16683333333333333
0,6,0,-0.002,0.276,8.048333333333334,0.2833333333333333
3,6,0,-0.002,0.4805,7.648666666666667,0.1335
0,7,0,-0.002,0.415,7.950666666666667,0.3125
3,7,0,-0.002,0.6241666666666666,7.681,0.17766666666666667
0,8,0,-0.002,0.232,9.2655,0.3216666666666667
4,8,0,-0.002,0.679,7.6805,0.20033333333333334
0,9,0,-0.002,0.24233333333333335,8.7715,0.3295
4,9,0,-0.002,0.6323333333333334,7.7455,0.23633333333333334
