versionstart,versionend,ms
0,0,0.0006
0,1,0.126
0,2,0.255538
0,3,0.308923
0,4,0.361077
0,5,0.428846
0,6,0.483769
0,7,0.550846
0,8,0.621
0,9,0.666385
