patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,9,2,6,4,4,1,1,1,1
0,500,4,9,6,6,4,0,0,0,0
1,0,14755,312,560,658,655,0,0,0,0
1,500,622,589,927,583,570,0,0,0,0
2,0,569,581,579,566,548,0,0,0,0
2,500,524,563,557,531,528,0,0,0,0
3,0,494,506,498,473,474,0,0,0,0
3,500,456,487,479,460,463,0,0,0,0
4,0,440,462,461,437,440,0,0,0,0
4,500,398,433,428,421,409,0,0,0,0
5,0,395,385,383,380,332,0,0,0,0
5,500,290,277,277,276,276,0,0,0,0
6,0,315,279,281,280,282,0,0,0,0
6,500,298,290,287,288,286,0,0,0,0
7,0,305,270,267,270,271,0,0,0,0
7,500,289,278,275,274,274,0,0,0,0
8,0,301,219,244,242,242,1,1,1,1
8,500,261,248,246,246,246,0,0,0,0
9,0,286,236,250,248,249,1,1,1,1
9,500,277,254,252,252,251,0,0,0,0
