patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,5,2,4,4,2,1,1,1,1
0,500,2,10,6,6,6,0,0,0,0
1,0,72,70,74,74,74,1,1,1,1
1,500,52,64,51,51,51,0,0,0,0
2,0,58,68,74,75,74,1,1,1,1
2,500,57,61,51,51,51,0,0,0,0
3,0,57,68,74,74,74,1,1,1,1
3,500,57,62,51,51,51,0,0,0,0
4,0,58,67,74,74,74,1,1,1,1
4,500,58,60,51,51,52,0,0,0,0
5,0,58,67,74,74,74,1,1,1,1
5,500,57,60,50,51,51,0,0,0,0
6,0,61,64,75,74,74,1,1,1,1
6,500,53,65,51,51,51,0,0,0,0
7,0,58,67,74,74,75,1,1,1,1
7,500,57,60,51,50,51,0,0,0,0
8,0,65,64,74,74,74,1,1,1,1
8,500,55,62,52,51,51,0,0,0,0
9,0,58,67,74,73,74,1,1,1,1
9,500,57,60,51,50,50,0,0,0,0
