patch_start,patch_end,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,1,0,342,47,324,327,325,1,2,2,2
0,1,500,342,343,363,353,354,0,0,0,0
0,2,0,347,48,329,325,323,1,3,3,3
0,2,500,351,351,357,356,357,0,0,0,0
0,3,0,334,60,334,330,329,1,3,3,3
0,3,500,340,360,358,356,358,0,0,0,0
1,3,0,634,57,337,334,334,1,2,2,2
1,3,500,637,359,362,363,361,0,0,0,0
0,4,0,330,70,332,325,326,1,3,3,3
0,4,500,326,357,358,359,359,0,0,0,0
2,4,0,651,85,335,334,333,1,2,2,2
2,4,500,653,365,362,361,359,0,0,0,0
0,5,0,313,89,334,333,332,1,3,3,3
0,5,500,315,363,361,361,359,0,0,0,0
2,5,0,640,85,335,335,335,1,3,3,3
2,5,500,639,364,363,363,362,0,0,0,0
0,6,0,301,106,334,334,335,1,3,3,3
0,6,500,304,362,361,373,364,0,0,0,0
3,6,0,622,111,336,341,333,1,3,3,3
3,6,500,622,345,351,345,352,0,0,0,0
0,7,0,280,117,315,321,314,1,3,3,3
0,7,500,286,341,340,347,340,0,0,0,0
3,7,0,582,106,326,318,318,1,4,4,4
3,7,500,582,357,343,344,351,0,0,0,0
0,8,0,268,134,322,314,322,1,3,3,3
0,8,500,267,341,348,340,347,0,0,0,0
4,8,0,549,137,325,317,324,1,4,4,4
4,8,500,549,352,343,350,343,0,0,0,0
0,9,0,253,157,313,313,321,1,3,3,3
0,9,500,253,347,339,338,351,0,0,0,0
4,9,0,535,137,319,319,318,1,6,6,6
4,9,500,535,344,343,344,350,0,0,0,0
