patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,6,5,1,1,4,1,1,1,1
0,500,4,17,6,4,3,0,0,0,0
1,0,16271,691,687,683,656,0,0,0,0
1,500,622,664,659,619,619,0,0,0,0
2,0,690,371,578,580,579,1,1,1,1
2,500,552,574,576,591,584,0,0,0,0
3,0,572,500,498,499,500,0,0,0,0
3,500,458,511,516,518,509,0,0,0,0
4,0,504,461,457,455,457,0,0,0,0
4,500,399,428,425,426,425,0,0,0,0
5,0,466,424,420,426,426,0,0,0,0
5,500,386,332,308,310,311,0,0,0,0
6,0,356,207,275,276,278,1,1,1,1
6,500,297,284,292,298,297,0,0,0,0
7,0,343,262,262,260,261,0,0,0,0
7,500,289,269,280,269,272,0,0,0,0
8,0,348,225,269,268,266,1,1,1,1
8,500,283,273,270,270,291,0,0,0,0
9,0,309,217,239,240,245,1,1,1,1
9,500,267,257,255,253,254,0,0,0,0
