patch_start,patch_end,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,1,0,36,33,31,31,33,0,0,0,0
0,1,500,35,52,51,50,52,0,0,0,0
0,2,0,36,32,32,31,31,0,0,0,0
0,2,500,35,53,51,51,51,0,0,0,0
0,3,0,35,32,32,32,32,0,0,0,0
0,3,500,39,48,48,48,48,0,0,0,0
1,3,0,65,30,30,30,30,0,0,0,0
1,3,500,64,48,48,47,48,0,0,0,0
0,4,0,34,30,30,30,30,0,0,0,0
0,4,500,33,48,47,48,48,0,0,0,0
2,4,0,65,30,30,30,29,0,0,0,0
2,4,500,64,48,48,47,48,0,0,0,0
0,5,0,33,31,31,30,30,0,0,0,0
0,5,500,33,48,48,48,48,0,0,0,0
2,5,0,65,30,29,29,30,0,0,0,0
2,5,500,65,48,47,48,47,0,0,0,0
0,6,0,34,32,30,30,31,0,0,0,0
0,6,500,31,46,45,45,45,0,0,0,0
3,6,0,61,29,28,28,28,0,0,0,0
3,6,500,60,45,45,45,45,0,0,0,0
0,7,0,32,28,28,27,28,0,0,0,0
0,7,500,31,45,45,45,45,0,0,0,0
3,7,0,61,28,28,28,28,0,0,0,0
3,7,500,61,46,45,46,45,0,0,0,0
0,8,0,31,29,28,28,28,0,0,0,0
0,8,500,32,46,45,45,45,0,0,0,0
4,8,0,61,28,28,28,28,0,0,0,0
4,8,500,61,46,45,46,45,0,0,0,0
0,9,0,31,29,30,26,27,0,0,0,0
0,9,500,30,43,43,43,43,0,0,0,0
4,9,0,58,28,27,27,27,0,0,0,0
4,9,500,58,43,43,43,43,0,0,0,0
