patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,7,2,1,1,3,1,1,1,1
0,500,1,7,6,7,6,0,0,0,0
1,0,9399,182,289,291,288,1,1,1,1
1,500,264,283,279,278,272,0,0,0,0
2,0,350,284,280,280,282,0,0,0,0
2,500,256,270,267,254,255,0,0,0,0
3,0,279,259,256,258,258,0,0,0,0
3,500,234,252,239,235,235,0,0,0,0
4,0,267,237,236,236,235,0,0,0,0
4,500,213,563,217,216,216,0,0,0,0
5,0,257,219,219,218,221,0,0,0,0
5,500,197,208,199,200,199,0,0,0,0
6,0,225,199,198,199,198,0,0,0,0
6,500,177,190,188,170,141,0,0,0,0
7,0,195,144,143,150,142,0,0,0,0
7,500,166,137,136,143,136,0,0,0,0
8,0,191,137,136,136,145,0,0,0,0
8,500,159,130,129,129,132,0,0,0,0
9,0,195,168,173,172,182,1,1,1,1
9,500,197,166,164,165,173,0,0,0,0
