patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,5,2,2,6,4,1,1,1,1
0,500,4,7,6,6,8,0,0,0,0
1,0,16747,153,127,200,269,1,1,1,1
1,500,82,115,112,112,114,0,0,0,0
2,0,82,220,266,268,266,1,1,1,1
2,500,82,114,111,114,109,0,0,0,0
3,0,76,205,248,250,248,1,1,1,1
3,500,77,107,105,104,107,0,0,0,0
4,0,78,205,250,251,235,1,1,1,1
4,500,72,99,98,98,99,0,0,0,0
5,0,74,194,236,236,238,1,1,1,1
5,500,72,100,98,99,98,0,0,0,0
6,0,74,198,225,225,225,1,1,1,1
6,500,72,99,96,96,97,0,0,0,0
7,0,75,193,234,232,231,1,1,1,1
7,500,72,101,95,91,91,0,0,0,0
8,0,68,189,225,220,222,1,1,1,1
8,500,68,93,91,91,92,0,0,0,0
9,0,70,186,220,217,213,1,1,1,1
9,500,64,88,86,86,86,0,0,0,0
