patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,6,2,1,2,6,1,1,1,1
0,500,4,9,4,6,11,0,0,0,0
1,0,7731,289,586,592,594,1,1,1,1
1,500,544,561,553,550,553,0,0,0,0
2,0,504,319,533,527,523,1,1,1,1
2,500,473,499,500,500,504,0,0,0,0
3,0,442,316,475,474,475,1,1,1,1
3,500,429,452,450,454,455,0,0,0,0
4,0,422,308,434,429,436,1,1,1,1
4,500,401,433,414,413,417,0,0,0,0
5,0,386,314,392,314,311,1,1,1,1
5,500,329,312,314,312,309,0,0,0,0
6,0,330,257,315,315,315,1,1,1,1
6,500,327,314,314,315,313,0,0,0,0
7,0,330,274,316,314,315,1,1,1,1
7,500,325,313,311,315,314,0,0,0,0
8,0,326,289,314,311,316,1,1,1,1
8,500,326,315,312,313,316,0,0,0,0
9,0,327,305,319,317,317,1,1,1,1
9,500,331,314,313,315,311,0,0,0,0
