patch_start,patch_end,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,1,0,360,69,345,345,345,1,2,2,2
0,1,500,390,405,405,403,404,0,0,0,0
0,2,0,350,71,345,345,346,1,3,3,3
0,2,500,355,368,367,367,367,0,0,0,0
0,3,0,340,85,346,346,346,1,3,3,3
0,3,500,366,407,406,406,405,0,0,0,0
1,3,0,663,85,348,348,632,1,2,2,2
1,3,500,667,370,370,368,370,0,0,0,0
0,4,0,322,99,346,345,345,1,3,3,3
0,4,500,346,406,406,404,404,0,0,0,0
2,4,0,643,116,347,347,347,1,2,2,2
2,4,500,644,369,369,369,369,0,0,0,0
0,5,0,312,114,346,345,346,1,3,3,3
0,5,500,331,405,404,405,406,0,0,0,0
2,5,0,625,115,348,349,348,1,3,3,3
2,5,500,631,371,369,370,368,0,0,0,0
0,6,0,294,130,345,346,344,1,3,3,3
0,6,500,297,368,367,368,367,0,0,0,0
3,6,0,601,147,348,348,348,1,3,3,3
3,6,500,599,373,370,371,370,0,0,0,0
0,7,0,282,145,345,345,346,1,3,3,3
0,7,500,282,368,367,367,367,0,0,0,0
3,7,0,590,148,347,347,348,1,4,4,4
3,7,500,581,370,370,368,369,0,0,0,0
0,8,0,272,158,345,344,345,1,3,3,3
0,8,500,272,368,367,366,368,0,0,0,0
4,8,0,562,175,348,349,351,1,4,4,4
4,8,500,565,372,372,370,377,0,0,0,0
0,9,0,261,176,346,345,345,1,3,3,3
0,9,500,260,367,368,367,367,0,0,0,0
4,9,0,551,178,351,350,350,1,6,6,6
4,9,500,553,371,373,371,370,0,0,0,0
