patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,2,1,2,1,4,1,1,1,1
0,500,1,10,6,4,11,0,0,0,0
1,0,86,94,88,86,86,1,1,1,1
1,500,79,69,66,66,66,0,0,0,0
2,0,77,57,89,90,88,1,1,1,1
2,500,81,70,68,68,68,0,0,0,0
3,0,77,57,89,89,88,1,1,1,1
3,500,75,70,68,68,68,0,0,0,0
4,0,81,57,88,87,88,1,1,1,1
4,500,79,69,68,68,68,0,0,0,0
5,0,82,57,88,87,88,1,1,1,1
5,500,79,69,68,68,68,0,0,0,0
6,0,82,57,88,88,89,1,1,1,1
6,500,80,70,68,68,68,0,0,0,0
7,0,79,58,88,87,87,1,1,1,1
7,500,81,69,68,68,68,0,0,0,0
8,0,79,57,87,87,87,1,1,1,1
8,500,81,70,68,68,68,0,0,0,0
9,0,80,57,89,88,88,1,1,1,1
9,500,81,71,68,68,69,0,0,0,0
