patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,6,1,1,3,4,1,1,1,1
0,500,4,8,5,3,7,0,0,0,0
1,0,237,115,191,191,192,1,1,1,1
1,500,219,190,189,190,188,0,0,0,0
2,0,231,128,197,196,196,1,1,1,1
2,500,216,194,191,191,191,0,0,0,0
3,0,234,183,181,181,182,0,0,0,0
3,500,206,182,182,181,182,0,0,0,0
4,0,214,177,176,177,174,0,0,0,0
4,500,200,176,176,175,174,0,0,0,0
5,0,207,167,168,166,166,0,0,0,0
5,500,190,168,166,166,166,0,0,0,0
6,0,204,161,159,159,158,0,0,0,0
6,500,185,161,159,158,159,0,0,0,0
7,0,196,157,155,154,154,0,0,0,0
7,500,178,155,153,153,152,0,0,0,0
8,0,199,147,146,147,146,0,0,0,0
8,500,168,149,146,146,145,0,0,0,0
9,0,181,144,141,141,142,0,0,0,0
9,500,166,143,141,141,141,0,0,0,0
