patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,7,2,2,4,4,1,1,1,1
0,500,4,5,4,9,9,0,0,0,0
1,0,16820,224,196,194,196,1,1,1,1
1,500,139,195,189,188,191,0,0,0,0
2,0,139,105,194,194,195,1,1,1,1
2,500,126,175,174,1796,172,0,0,0,0
3,0,119,90,166,166,168,1,1,1,1
3,500,117,162,161,160,163,0,0,0,0
4,0,117,89,166,166,168,1,1,1,1
4,500,118,152,151,151,150,0,0,0,0
5,0,113,84,155,155,155,1,1,1,1
5,500,109,153,150,151,151,0,0,0,0
6,0,110,84,155,145,145,1,1,1,1
6,500,102,142,140,143,141,0,0,0,0
7,0,103,78,144,145,146,1,1,1,1
7,500,102,142,141,140,141,0,0,0,0
8,0,107,77,136,136,136,1,1,1,1
8,500,97,134,134,132,132,0,0,0,0
9,0,97,75,137,138,137,1,1,1,1
9,500,96,134,133,132,136,0,0,0,0
