patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,3,4,2,3,4,1,1,1,1
0,500,1,5,6,6,4,0,0,0,0
1,0,10382,356,524,523,522,1,1,1,1
1,500,488,508,504,506,502,0,0,0,0
2,0,483,510,504,502,503,0,0,0,0
2,500,429,463,460,462,460,0,0,0,0
3,0,435,429,429,429,427,0,0,0,0
3,500,383,406,403,401,401,0,0,0,0
4,0,375,403,386,380,382,0,0,0,0
4,500,345,374,370,321,277,0,0,0,0
5,0,312,276,276,277,282,0,0,0,0
5,500,301,299,294,293,294,0,0,0,0
6,0,295,265,265,267,268,0,0,0,0
6,500,267,256,255,256,254,0,0,0,0
7,0,282,251,248,247,249,0,0,0,0
7,500,265,259,259,258,258,0,0,0,0
8,0,280,235,233,232,232,0,0,0,0
8,500,235,221,222,220,220,0,0,0,0
9,0,249,228,227,226,228,0,0,0,0
9,500,239,236,236,234,233,0,0,0,0
