patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,5,3,3,1,6,1,1,1,1
0,500,2,9,4,6,9,0,0,0,0
1,0,85,83,107,108,108,1,1,1,1
1,500,86,63,62,63,62,0,0,0,0
2,0,87,80,108,108,108,1,1,1,1
2,500,85,63,63,62,62,0,0,0,0
3,0,87,80,108,108,108,1,1,1,1
3,500,86,63,64,62,62,0,0,0,0
4,0,86,80,108,108,107,1,1,1,1
4,500,85,65,62,62,62,0,0,0,0
5,0,86,80,108,108,108,1,1,1,1
5,500,86,64,62,62,63,0,0,0,0
6,0,87,80,108,107,108,1,1,1,1
6,500,87,63,62,62,63,0,0,0,0
7,0,86,79,108,108,108,1,1,1,1
7,500,86,63,62,62,63,0,0,0,0
8,0,81,79,108,108,108,1,1,1,1
8,500,82,63,62,62,62,0,0,0,0
9,0,84,87,108,108,109,1,1,1,1
9,500,77,63,62,62,62,0,0,0,0
