patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,3,1,1,4,3,1,1,1,1
0,500,3,7,3,4,8,0,0,0,0
1,0,1349,369,367,366,366,0,0,0,0
1,500,383,372,372,368,369,0,0,0,0
2,0,393,230,369,371,369,1,1,1,1
2,500,382,371,367,368,367,0,0,0,0
3,0,387,348,347,345,347,0,0,0,0
3,500,367,353,354,352,355,0,0,0,0
4,0,370,235,338,337,338,1,1,1,1
4,500,355,341,336,336,336,0,0,0,0
5,0,368,316,316,322,320,0,0,0,0
5,500,341,325,319,313,312,0,0,0,0
6,0,350,232,298,298,298,1,1,1,1
6,500,315,301,298,298,299,0,0,0,0
7,0,330,283,281,281,283,0,0,0,0
7,500,310,297,297,295,295,0,0,0,0
8,0,343,248,284,281,279,1,1,1,1
8,500,301,283,280,281,280,0,0,0,0
9,0,305,252,265,264,266,1,1,1,1
9,500,287,270,268,267,266,0,0,0,0
