patch_start,patch_end,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,1,0,82,73,72,72,72,0,0,0,0
0,1,500,82,98,99,98,98,0,0,0,0
0,2,0,82,73,72,72,72,0,0,0,0
0,2,500,81,100,98,98,98,0,0,0,0
0,3,0,81,73,72,72,72,0,0,0,0
0,3,500,81,98,93,93,94,0,0,0,0
1,3,0,154,70,69,69,70,0,0,0,0
1,3,500,154,94,94,94,93,0,0,0,0
0,4,0,77,69,69,70,69,0,0,0,0
0,4,500,77,94,93,93,93,0,0,0,0
2,4,0,154,69,70,68,65,0,0,0,0
2,4,500,146,89,89,89,89,0,0,0,0
0,5,0,74,67,65,66,66,0,0,0,0
0,5,500,74,89,89,89,89,0,0,0,0
2,5,0,146,66,66,65,65,0,0,0,0
2,5,500,146,90,89,89,90,0,0,0,0
0,6,0,76,64,62,63,62,0,0,0,0
0,6,500,71,86,85,86,85,0,0,0,0
3,6,0,141,63,62,62,62,0,0,0,0
3,6,500,140,86,86,85,101,0,0,0,0
0,7,0,71,63,63,62,62,0,0,0,0
0,7,500,71,86,85,85,86,0,0,0,0
3,7,0,139,60,60,60,60,0,0,0,0
3,7,500,134,82,82,82,82,0,0,0,0
0,8,0,68,60,60,60,60,0,0,0,0
0,8,500,68,82,82,81,81,0,0,0,0
4,8,0,134,61,60,60,60,0,0,0,0
4,8,500,134,82,81,82,83,0,0,0,0
0,9,0,83,45,45,45,45,0,0,0,0
0,9,500,82,61,61,61,61,0,0,0,0
4,9,0,134,46,45,45,45,0,0,0,0
4,9,500,134,62,62,61,61,0,0,0,0
