patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,2,2,1,4,4,1,1,1,1
0,500,1,5,9,8,4,0,0,0,0
1,0,11915,490,820,822,803,1,1,1,1
1,500,743,779,753,729,1433,0,0,0,0
2,0,688,748,735,704,697,0,0,0,0
2,500,655,670,644,643,643,0,0,0,0
3,0,578,567,562,562,561,0,0,0,0
3,500,519,563,567,564,540,0,0,0,0
4,0,493,499,496,491,472,0,0,0,0
4,500,438,460,459,453,343,0,0,0,0
5,0,382,343,340,342,341,0,0,0,0
5,500,1009,330,329,330,328,0,0,0,0
6,0,392,339,338,334,330,0,0,0,0
6,500,350,336,334,334,334,0,0,0,0
7,0,348,296,301,295,297,0,0,0,0
7,500,329,323,320,319,317,0,0,0,0
8,0,334,246,280,280,280,1,1,1,1
8,500,291,282,281,289,281,0,0,0,0
9,0,322,272,288,311,288,1,1,1,1
9,500,297,286,283,282,283,0,0,0,0
