patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,6,4,2,4,2,1,1,1,1
0,500,4,7,6,6,8,0,0,0,0
1,0,11887,96,45,44,47,1,1,1,1
1,500,42,71,67,66,66,0,0,0,0
2,0,47,75,96,95,95,1,1,1,1
2,500,45,70,67,67,67,0,0,0,0
3,0,46,75,95,94,95,1,1,1,1
3,500,45,68,69,67,67,0,0,0,0
4,0,46,76,95,95,95,1,1,1,1
4,500,45,68,69,69,62,0,0,0,0
5,0,44,69,89,89,89,1,1,1,1
5,500,42,64,62,62,64,0,0,0,0
6,0,42,69,89,88,89,1,1,1,1
6,500,42,63,62,62,63,0,0,0,0
7,0,43,72,89,89,89,1,1,1,1
7,500,42,64,62,62,63,0,0,0,0
8,0,43,69,362,86,84,1,1,1,1
8,500,40,60,59,59,59,0,0,0,0
9,0,41,70,84,83,85,1,1,1,1
9,500,40,60,58,60,59,0,0,0,0
