patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,5,2,2,4,4,1,1,1,1
0,500,2,7,6,9,4,0,0,0,0
1,0,4938,105,175,305,305,1,1,1,1
1,500,280,301,298,299,298,0,0,0,0
2,0,336,194,294,295,294,1,1,1,1
2,500,267,289,284,286,287,0,0,0,0
3,0,300,189,272,270,270,1,1,1,1
3,500,247,264,261,259,248,0,0,0,0
4,0,280,182,248,247,247,1,1,1,1
4,500,224,241,239,236,226,0,0,0,0
5,0,259,175,226,226,228,1,1,1,1
5,500,208,222,219,219,216,0,0,0,0
6,0,229,170,207,210,207,1,1,1,1
6,500,186,202,200,199,199,0,0,0,0
7,0,220,167,190,189,191,1,1,1,1
7,500,172,187,185,184,185,0,0,0,0
8,0,218,169,185,186,153,1,1,1,1
8,500,155,134,132,132,133,0,0,0,0
9,0,192,168,174,174,173,1,1,1,1
9,500,191,169,167,182,167,0,0,0,0
