patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,4,1,1,4,2,1,1,1,1
0,500,3,5,3,6,6,0,0,0,0
1,0,16172,301,512,513,510,1,1,1,1
1,500,451,463,461,460,459,0,0,0,0
2,0,500,283,445,442,449,1,1,1,1
2,500,409,418,407,407,406,0,0,0,0
3,0,424,415,381,381,382,0,0,0,0
3,500,341,370,366,359,344,0,0,0,0
4,0,368,334,331,333,331,0,0,0,0
4,500,302,311,311,313,310,0,0,0,0
5,0,382,302,303,284,283,0,0,0,0
5,500,265,285,282,284,283,0,0,0,0
6,0,311,274,263,262,308,0,0,0,0
6,500,240,259,261,258,258,0,0,0,0
7,0,303,238,235,237,235,0,0,0,0
7,500,217,236,235,234,236,0,0,0,0
8,0,274,220,217,218,216,0,0,0,0
8,500,200,216,216,215,214,0,0,0,0
9,0,238,206,198,198,199,0,0,0,0
9,500,184,199,197,198,198,0,0,0,0
