patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,6,2,4,2,4,1,1,1,1
0,500,2,10,6,8,4,0,0,0,0
1,0,14857,78,85,83,83,1,1,1,1
1,500,95,74,75,106,154,0,0,0,0
2,0,120,122,180,179,177,1,1,1,1
2,500,118,157,154,156,155,0,0,0,0
3,0,117,120,178,180,165,1,1,1,1
3,500,110,148,145,146,147,0,0,0,0
4,0,111,112,168,165,167,1,1,1,1
4,500,112,149,146,146,146,0,0,0,0
5,0,112,113,158,158,157,1,1,1,1
5,500,104,141,137,137,137,0,0,0,0
6,0,106,105,160,156,157,1,1,1,1
6,500,106,139,137,140,130,0,0,0,0
7,0,98,100,149,148,149,1,1,1,1
7,500,100,131,130,130,129,0,0,0,0
8,0,101,100,149,149,148,1,1,1,1
8,500,100,132,127,122,123,0,0,0,0
9,0,93,94,141,141,140,1,1,1,1
9,500,93,124,124,123,123,0,0,0,0
