patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,3,2,4,4,1,1,1,1,1
0,500,3,7,6,8,6,0,0,0,0
1,0,13764,502,831,829,787,1,1,1,1
1,500,750,783,734,732,732,0,0,0,0
2,0,716,678,679,662,637,0,0,0,0
2,500,615,633,614,601,600,0,0,0,0
3,0,606,584,571,569,568,0,0,0,0
3,500,526,564,578,572,567,0,0,0,0
4,0,531,519,498,497,490,0,0,0,0
4,500,445,468,466,464,410,0,0,0,0
5,0,416,368,363,368,369,0,0,0,0
5,500,371,365,360,360,359,0,0,0,0
6,0,370,316,318,318,334,0,0,0,0
6,500,360,348,351,349,352,0,0,0,0
7,0,350,300,298,296,295,0,0,0,0
7,500,310,295,296,294,294,0,0,0,0
8,0,353,277,277,275,275,0,0,0,0
8,500,296,280,279,279,278,0,0,0,0
9,0,325,268,265,268,286,0,0,0,0
9,500,307,294,291,293,295,0,0,0,0
