patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,6,4,2,3,4,1,1,1,1
0,500,3,9,6,9,4,0,0,0,0
1,0,7682,511,561,558,560,0,0,0,0
1,500,501,511,510,514,511,0,0,0,0
2,0,544,503,511,512,512,0,0,0,0
2,500,434,480,475,477,477,0,0,0,0
3,0,423,405,401,403,401,0,0,0,0
3,500,385,402,414,410,410,0,0,0,0
4,0,406,393,373,373,372,0,0,0,0
4,500,334,361,359,353,344,0,0,0,0
5,0,364,323,321,321,320,0,0,0,0
5,500,292,247,246,246,252,0,0,0,0
6,0,286,232,230,229,228,0,0,0,0
6,500,248,233,233,233,232,0,0,0,0
7,0,265,235,233,232,233,0,0,0,0
7,500,238,222,222,223,221,0,0,0,0
8,0,266,180,208,206,206,1,1,1,1
8,500,223,212,209,209,210,0,0,0,0
9,0,251,186,199,207,206,1,1,1,1
9,500,222,211,210,208,209,0,0,0,0
