patch_start,patch_end,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,1,0,241,48,247,247,237,1,2,2,2
0,1,500,230,253,250,250,251,0,0,0,0
0,2,0,235,44,238,237,211,1,3,3,3
0,2,500,211,190,189,190,189,0,0,0,0
0,3,0,202,42,178,179,178,1,3,3,3
0,3,500,201,189,190,189,189,0,0,0,0
1,3,0,376,41,181,181,181,1,2,2,2
1,3,500,375,193,192,192,191,0,0,0,0
0,4,0,196,49,178,179,179,1,3,3,3
0,4,500,195,189,189,190,189,0,0,0,0
2,4,0,369,58,181,181,181,1,2,2,2
2,4,500,370,193,191,191,214,0,0,0,0
0,5,0,190,59,178,178,179,1,3,3,3
0,5,500,190,189,189,190,189,0,0,0,0
2,5,0,363,58,182,181,181,1,3,3,3
2,5,500,363,194,195,193,192,0,0,0,0
0,6,0,185,69,179,178,178,1,3,3,3
0,6,500,184,190,189,189,191,0,0,0,0
3,6,0,350,74,182,182,181,1,3,3,3
3,6,500,349,193,191,192,191,0,0,0,0
0,7,0,176,77,179,178,178,1,3,3,3
0,7,500,174,191,189,189,189,0,0,0,0
3,7,0,339,74,180,181,181,1,4,4,4
3,7,500,340,194,192,192,192,0,0,0,0
0,8,0,167,86,179,178,178,1,3,3,3
0,8,500,167,190,193,188,188,0,0,0,0
4,8,0,336,92,182,182,181,1,4,4,4
4,8,500,328,192,191,193,192,0,0,0,0
0,9,0,163,95,177,177,177,1,3,3,3
0,9,500,163,189,188,189,189,0,0,0,0
4,9,0,321,91,181,180,181,1,6,6,6
4,9,500,320,193,191,192,192,0,0,0,0
