patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,4,1,1,1,1,1,1,1,1
0,500,4,7,6,7,6,0,0,0,0
1,0,5514,285,437,444,443,1,1,1,1
1,500,399,424,404,388,389,0,0,0,0
2,0,371,268,411,404,383,1,1,1,1
2,500,349,365,365,364,364,0,0,0,0
3,0,337,250,361,358,360,1,1,1,1
3,500,323,342,332,321,323,0,0,0,0
4,0,306,248,338,337,336,1,1,1,1
4,500,289,305,304,302,303,0,0,0,0
5,0,291,248,320,303,304,1,1,1,1
5,500,274,289,287,290,286,0,0,0,0
6,0,272,249,289,289,291,1,1,1,1
6,500,260,277,274,275,278,0,0,0,0
7,0,250,242,279,277,276,1,1,1,1
7,500,249,262,260,262,253,0,0,0,0
8,0,237,239,262,260,260,1,1,1,1
8,500,238,250,248,249,238,0,0,0,0
9,0,227,240,250,250,250,1,1,1,1
9,500,229,240,238,240,228,0,0,0,0
