patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,5,2,1,7,4,1,1,1,1
0,500,2,7,6,6,6,0,0,0,0
1,0,12870,222,364,361,361,1,1,1,1
1,500,334,356,353,328,328,0,0,0,0
2,0,367,228,346,344,346,1,1,1,1
2,500,302,318,317,316,315,0,0,0,0
3,0,350,217,314,297,293,1,1,1,1
3,500,269,287,285,286,284,0,0,0,0
4,0,279,226,288,288,289,1,1,1,1
4,500,263,281,281,280,281,0,0,0,0
5,0,277,185,243,245,244,1,1,1,1
5,500,218,239,235,236,235,0,0,0,0
6,0,249,221,264,265,263,1,1,1,1
6,500,241,258,255,254,256,0,0,0,0
7,0,234,171,199,202,200,1,1,1,1
7,500,178,195,195,193,194,0,0,0,0
8,0,227,172,184,183,184,1,1,1,1
8,500,164,179,177,177,177,0,0,0,0
9,0,200,164,173,173,175,1,1,1,1
9,500,142,127,126,125,126,0,0,0,0
