patch_start,patch_end,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,1,0,407,81,387,393,420,1,2,2,2
0,1,500,407,412,437,440,435,0,0,0,0
0,2,0,424,86,420,413,1074,1,3,3,3
0,2,500,420,444,438,438,442,0,0,0,0
0,3,0,403,106,417,417,416,1,3,3,3
0,3,500,406,448,449,444,438,0,0,0,0
1,3,0,748,98,418,416,416,1,2,2,2
1,3,500,745,443,441,420,406,0,0,0,0
0,4,0,380,121,421,418,419,1,3,3,3
0,4,500,354,402,401,401,401,0,0,0,0
2,4,0,706,129,381,382,381,1,2,2,2
2,4,500,706,404,404,403,404,0,0,0,0
0,5,0,365,798,395,378,380,1,3,3,3
0,5,500,339,403,401,402,401,0,0,0,0
2,5,0,693,129,385,382,383,1,3,3,3
2,5,500,753,447,448,447,448,0,0,0,0
0,6,0,323,142,396,378,385,1,3,3,3
0,6,500,325,411,401,408,401,0,0,0,0
3,6,0,664,161,389,381,389,1,3,3,3
3,6,500,663,404,411,403,412,0,0,0,0
0,7,0,310,157,386,385,386,1,3,3,3
0,7,500,309,409,422,457,442,0,0,0,0
3,7,0,1207,178,426,415,422,1,4,4,4
3,7,500,706,451,454,445,451,0,0,0,0
0,8,0,319,196,428,421,423,1,3,3,3
0,8,500,318,454,447,439,448,0,0,0,0
4,8,0,671,226,418,416,416,1,4,4,4
4,8,500,672,448,447,449,447,0,0,0,0
0,9,0,306,218,419,414,412,1,3,3,3
0,9,500,320,492,493,490,484,0,0,0,0
4,9,0,653,216,417,417,416,1,6,6,6
4,9,500,1284,447,447,446,447,0,0,0,0
