patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,2,2,1,2,1,1,1,1,1
0,500,4,5,7,8,8,0,0,0,0
1,0,4259,119,185,184,185,1,1,1,1
1,500,194,179,176,176,178,0,0,0,0
2,0,231,187,186,187,185,0,0,0,0
2,500,203,180,180,179,180,0,0,0,0
3,0,224,180,178,177,177,0,0,0,0
3,500,200,178,174,174,174,0,0,0,0
4,0,206,172,171,195,172,0,0,0,0
4,500,189,166,165,166,166,0,0,0,0
5,0,202,163,161,160,162,0,0,0,0
5,500,180,156,155,155,157,0,0,0,0
6,0,200,156,155,165,157,0,0,0,0
6,500,174,151,149,150,150,0,0,0,0
7,0,178,148,147,147,148,0,0,0,0
7,500,166,143,142,142,143,0,0,0,0
8,0,194,141,140,140,141,0,0,0,0
8,500,159,136,134,133,132,0,0,0,0
9,0,200,176,182,181,189,1,1,1,1
9,500,201,178,176,177,177,0,0,0,0
