patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,9,2,2,1,1,1,1,1,1
0,500,3,7,4,6,4,0,0,0,0
1,0,12263,381,448,451,448,1,1,1,1
1,500,415,428,415,405,407,0,0,0,0
2,0,359,323,374,367,350,1,1,1,1
2,500,321,333,332,333,332,0,0,0,0
3,0,312,256,304,305,304,1,1,1,1
3,500,277,290,288,290,279,0,0,0,0
4,0,298,245,305,305,306,1,1,1,1
4,500,278,291,283,277,278,0,0,0,0
5,0,330,308,338,337,324,1,1,1,1
5,500,263,242,242,241,241,0,0,0,0
6,0,225,177,197,197,197,1,1,1,1
6,500,210,187,186,186,186,0,0,0,0
7,0,277,175,266,265,265,1,2,2,2
7,500,276,254,252,252,257,0,0,0,0
8,0,219,182,194,192,189,1,1,1,1
8,500,200,179,179,178,177,0,0,0,0
9,0,253,174,240,240,243,1,1,1,1
9,500,252,232,230,232,229,0,0,0,0
