patch_start,patch_end,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,1,0,182,29,156,155,154,1,2,2,2
0,1,500,184,170,170,165,165,0,0,0,0
0,2,0,184,36,157,156,155,1,2,2,2
0,2,500,185,166,167,166,166,0,0,0,0
0,3,0,185,42,157,156,156,1,2,2,2
0,3,500,185,168,168,167,167,0,0,0,0
1,3,0,335,36,160,159,158,1,2,2,2
1,3,500,336,173,169,169,168,0,0,0,0
0,4,0,1472,48,156,157,156,1,2,2,2
0,4,500,185,167,167,167,167,0,0,0,0
2,4,0,334,52,159,158,158,1,2,2,2
2,4,500,333,171,169,169,169,0,0,0,0
0,5,0,186,56,157,156,155,1,2,2,2
0,5,500,185,168,167,167,167,0,0,0,0
2,5,0,335,51,157,157,158,1,3,3,3
2,5,500,337,170,179,183,171,0,0,0,0
0,6,0,186,64,158,158,159,1,2,2,2
0,6,500,185,169,169,169,171,0,0,0,0
3,6,0,334,67,158,159,158,1,3,3,3
3,6,500,333,170,170,169,169,0,0,0,0
0,7,0,186,70,160,159,159,1,2,2,2
0,7,500,186,170,170,170,169,0,0,0,0
3,7,0,334,68,160,158,159,1,4,4,4
3,7,500,335,170,168,168,168,0,0,0,0
0,8,0,187,77,159,158,158,1,2,2,2
0,8,500,186,169,169,169,168,0,0,0,0
4,8,0,336,81,157,158,158,1,4,4,4
4,8,500,335,169,168,169,168,0,0,0,0
0,9,0,186,85,159,166,159,1,2,2,2
0,9,500,185,170,169,170,170,0,0,0,0
4,9,0,335,81,160,159,157,1,6,6,6
4,9,500,337,172,170,169,169,0,0,0,0
