patch_start,patch_end,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,1,0,0.19,0.046,0.165,0.165,0.164,0.001,0.002,0.002,0.002
0,1,500,0.193,0.175,0.172,0.17,0.173,0,0,0,0
0,2,0,0.195,0.043,0.16,0.16,0.161,0.001,0.003,0.003,0.003
0,2,500,0.194,0.171,0.171,0.171,0.172,0,0,0,0
0,3,0,0.188,0.044,0.16,0.161,0.162,0.001,0.003,0.003,0.003
0,3,500,0.189,0.171,0.173,0.172,0.173,0,0,0,0
1,3,0,0.343,0.044,0.163,0.164,0.163,0.001,0.002,0.002,0.002
1,3,500,0.343,0.174,0.174,0.174,0.173,0,0,0,0
0,4,0,0.188,0.051,0.161,0.16,0.16,0.001,0.003,0.003,0.003
0,4,500,0.185,0.172,0.171,0.172,0.171,0,0,0,0
2,4,0,0.341,0.056,0.162,0.163,0.163,0.001,0.002,0.002,0.002
2,4,500,0.343,0.175,0.173,0.173,0.173,0,0,0,0
0,5,0,0.178,0.056,0.162,0.161,0.161,0.001,0.003,0.003,0.003
0,5,500,0.174,0.172,0.171,0.172,0.171,0,0,0,0
2,5,0,0.335,0.056,0.163,0.163,0.162,0.001,0.003,0.003,0.003
2,5,500,0.336,0.174,0.176,0.176,0.174,0,0,0,0
0,6,0,0.171,0.064,0.162,0.162,0.163,0.001,0.003,0.003,0.003
0,6,500,0.171,0.173,0.173,0.174,0.173,0,0,0,0
3,6,0,0.33,0.067,0.164,0.164,0.163,0.001,0.003,0.003,0.003
3,6,500,0.331,0.175,0.174,0.174,0.174,0,0,0,0
0,7,0,0.161,0.068,0.163,0.162,0.162,0.001,0.003,0.003,0.003
0,7,500,0.16,0.174,0.174,0.174,0.174,0,0,0,0
3,7,0,0.314,0.067,0.162,0.163,0.164,0.001,0.004,0.004,0.004
3,7,500,0.318,0.175,0.173,0.175,0.172,0,0,0,0
0,8,0,0.155,0.075,0.163,0.162,0.163,0.001,0.003,0.003,0.003
0,8,500,0.154,0.174,0.174,0.174,0.174,0,0,0,0
4,8,0,0.306,0.082,0.163,0.164,0.164,0.001,0.004,0.004,0.004
4,8,500,0.305,0.177,0.178,0.176,0.173,0,0,0,0
0,9,0,0.16,0.085,0.164,0.165,0.164,0.001,0.002,0.002,0.002
0,9,500,0.16,0.174,0.174,0.175,0.175,0,0,0,0
4,9,0,0.318,0.082,0.163,0.163,0.164,0.001,0.006,0.006,0.006
4,9,500,0.317,0.176,0.174,0.174,0.174,0,0,0,0
