patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,2,4,1,1,2,1,1,1,1
0,500,3,4,6,6,6,0,0,0,0
1,0,362,115,189,187,186,1,1,1,1
1,500,205,184,180,180,180,0,0,0,0
2,0,240,125,187,187,188,1,1,1,1
2,500,210,184,183,182,184,0,0,0,0
3,0,222,124,179,180,178,1,1,1,1
3,500,194,175,176,177,174,0,0,0,0
4,0,219,125,172,171,171,1,1,1,1
4,500,183,168,166,166,166,0,0,0,0
5,0,215,126,164,163,165,1,1,1,1
5,500,182,164,160,160,160,0,0,0,0
6,0,202,129,158,158,158,1,1,1,1
6,500,172,154,151,151,151,0,0,0,0
7,0,192,361,147,147,147,1,1,1,1
7,500,163,144,142,142,142,0,0,0,0
8,0,194,125,139,139,140,1,1,1,1
8,500,156,138,134,135,135,0,0,0,0
9,0,201,177,185,185,185,1,1,1,1
9,500,201,180,180,179,182,0,0,0,0
