patch_start,patch_end,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,1,0,125,47,99,104,108,1,2,2,2
0,1,500,131,125,120,126,123,0,0,0,0
0,2,0,118,47,99,99,100,1,3,3,3
0,2,500,120,105,105,105,105,0,0,0,0
0,3,0,110,29,97,98,96,1,3,3,3
0,3,500,110,103,103,103,103,0,0,0,0
1,3,0,206,56,97,97,97,1,2,2,2
1,3,500,205,104,104,103,104,0,0,0,0
0,4,0,129,20,98,99,98,1,3,3,3
0,4,500,130,105,105,105,105,0,0,0,0
2,4,0,214,19,99,97,97,1,2,2,2
2,4,500,215,104,103,103,104,0,0,0,0
0,5,0,125,42,99,99,99,1,3,3,3
0,5,500,122,105,105,105,105,0,0,0,0
2,5,0,213,20,98,98,98,1,3,3,3
2,5,500,217,104,104,103,104,0,0,0,0
0,6,0,116,52,99,99,99,1,3,3,3
0,6,500,119,105,105,105,105,0,0,0,0
3,6,0,195,20,97,97,98,1,3,3,3
3,6,500,194,104,104,103,103,0,0,0,0
0,7,0,108,59,97,97,98,1,3,3,3
0,7,500,107,103,104,103,103,0,0,0,0
3,7,0,184,20,98,97,97,1,4,4,4
3,7,500,184,104,103,104,104,0,0,0,0
0,8,0,111,33,97,97,97,1,3,3,3
0,8,500,111,103,104,103,103,0,0,0,0
4,8,0,207,48,97,97,97,1,4,4,4
4,8,500,207,104,103,103,103,0,0,0,0
0,9,0,133,28,98,97,97,1,2,2,2
0,9,500,133,103,103,103,104,0,0,0,0
4,9,0,225,28,97,97,97,1,5,5,5
4,9,500,228,103,103,104,104,0,0,0,0
