patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,2,2,2,4,4,1,1,1,1
0,500,2,7,9,4,8,0,0,0,0
1,0,45,49,54,54,54,1,1,1,1
1,500,35,47,35,35,35,0,0,0,0
2,0,35,54,54,54,56,1,1,1,1
2,500,35,46,31,31,32,0,0,0,0
3,0,43,53,49,49,49,1,1,1,1
3,500,41,47,32,32,32,0,0,0,0
4,0,42,53,50,50,49,1,1,1,1
4,500,41,47,32,32,32,0,0,0,0
5,0,42,54,49,49,49,1,1,1,1
5,500,41,47,32,32,32,0,0,0,0
6,0,43,54,50,49,49,1,1,1,1
6,500,42,47,32,32,32,0,0,0,0
7,0,44,53,49,49,49,1,1,1,1
7,500,41,47,32,32,32,0,0,0,0
8,0,43,55,49,49,49,1,1,1,1
8,500,41,47,32,32,32,0,0,0,0
9,0,42,54,48,49,49,1,1,1,1
9,500,39,47,32,33,32,0,0,0,0
