patch_start,patch_end,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,1,0,58,53,51,51,51,0,0,0,0
0,1,500,58,90,90,89,89,0,0,0,0
0,2,0,58,53,50,51,48,0,0,0,0
0,2,500,54,85,84,84,85,0,0,0,0
0,3,0,55,48,48,48,49,0,0,0,0
0,3,500,54,84,84,84,84,0,0,0,0
1,3,0,107,49,48,48,48,0,0,0,0
1,3,500,109,85,85,84,84,0,0,0,0
0,4,0,55,49,48,48,48,0,0,0,0
0,4,500,54,85,87,80,79,0,0,0,0
2,4,0,101,46,45,46,45,0,0,0,0
2,4,500,101,80,81,79,80,0,0,0,0
0,5,0,51,45,45,45,45,0,0,0,0
0,5,500,51,80,79,80,79,0,0,0,0
2,5,0,102,46,45,45,45,0,0,0,0
2,5,500,101,80,79,80,79,0,0,0,0
0,6,0,51,46,46,45,46,0,0,0,0
0,6,500,49,76,75,75,75,0,0,0,0
3,6,0,96,44,43,43,43,0,0,0,0
3,6,500,96,76,75,75,75,0,0,0,0
0,7,0,50,43,43,43,43,0,0,0,0
0,7,500,48,75,75,76,75,0,0,0,0
3,7,0,96,43,43,43,43,0,0,0,0
3,7,500,96,77,75,76,77,0,0,0,0
0,8,0,49,41,41,41,40,0,0,0,0
0,8,500,46,72,72,72,72,0,0,0,0
4,8,0,91,41,41,41,40,0,0,0,0
4,8,500,91,72,72,72,72,0,0,0,0
0,9,0,46,41,40,40,41,0,0,0,0
0,9,500,46,72,72,71,71,0,0,0,0
4,9,0,91,41,40,40,40,0,0,0,0
4,9,500,90,72,72,71,73,0,0,0,0
