patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,7,4,6,2,4,1,1,1,1
0,500,1,5,8,7,10,0,0,0,0
1,0,12541,736,745,743,717,1,1,1,1
1,500,667,710,698,657,656,0,0,0,0
2,0,640,408,609,610,609,1,1,1,1
2,500,576,580,578,579,578,0,0,0,0
3,0,514,349,523,525,524,1,1,1,1
3,500,471,502,497,498,497,0,0,0,0
4,0,449,454,450,451,452,0,0,0,0
4,500,412,439,435,436,434,0,0,0,0
5,0,440,391,391,392,394,0,0,0,0
5,500,376,362,299,298,306,0,0,0,0
6,0,334,226,283,283,291,1,1,1,1
6,500,320,315,320,313,319,0,0,0,0
7,0,315,267,274,265,265,0,0,0,0
7,500,293,274,273,281,272,0,0,0,0
8,0,312,232,256,255,263,1,1,1,1
8,500,288,285,300,283,284,0,0,0,0
9,0,277,227,243,245,243,1,1,1,1
9,500,258,247,245,244,245,0,0,0,0
