##ver, min, mean, max, stddev, count, total
30 0.0 1.3877551020408159 33.0 4.872611921626376 49 68.0
31 0.0 1.306122448979591 21.0 3.6240175774077765 49 64.0
32 0.0 1.7959183673469399 33.0 5.2080850280946756 49 88.0
33 0.0 1.4693877551020411 22.0 3.623430929475577 49 72.0
34 0.0 1.7755102040816317 35.0 5.390057614574765 49 87.0
35 0.0 1.7755102040816317 28.0 4.538103982403011 49 87.0
36 0.0 1.591836734693877 18.0 3.4756196530675068 49 78.0
37 0.0 2.4693877551020407 42.0 6.736412376085676 49 121.0
38 0.0 1.9591836734693868 33.0 5.0081566122737415 49 96.0
39 0.0 1.2653061224489794 26.0 3.8932393870875828 49 62.0
40 0.0 1.6326530612244912 26.0 4.136694924448643 49 80.0
41 0.0 1.4285714285714288 26.0 4.005204946899304 49 70.0
42 0.0 1.591836734693877 26.0 4.157915981128336 49 78.0
43 0.0 2.3265306122448997 32.0 5.269360156848742 49 114.0
44 0.0 1.26530612244898 27.0 4.091533484954441 49 62.0
45 0.0 1.224489795918368 28.0 4.204488207669911 49 60.0
46 0.0 1.8163265306122456 29.0 4.7331872162940885 49 89.0
47 0.0 1.795918367346939 26.0 4.44868703400572 49 88.0
48 0.0 1.9387755102040818 22.0 4.797604277420254 49 95.0
49 0.0 1.591836734693877 30.0 4.61392081706247 49 78.0
50 0.0 1.979591836734695 37.0 5.621720510359676 49 97.0
51 0.0 2.1632653061224505 28.0 4.925896444538081 49 106.0
52 0.0 1.7142857142857135 42.0 6.140711142313515 49 84.0
53 0.0 1.7755102040816317 21.0 4.00138156413116 49 87.0
54 0.0 2.265306122448981 37.0 6.122960579532045 49 111.0
55 0.0 1.7959183673469392 32.0 4.9664692012062845 49 88.0
56 0.0 1.7551020408163271 24.0 4.1659863390163405 49 86.0
57 0.0 1.9183673469387768 42.0 6.294298791677398 49 94.0
58 0.0 1.8775510204081638 23.0 4.507552241614552 49 92.0
59 0.0 10.71428571428571 437.0 62.32141151589338 49 525.0
60 0.0 1.9795918367346952 41.0 6.159307983039328 49 97.0
61 0.0 1.408163265306123 30.0 4.476412101909567 49 69.0
62 0.0 1.8163265306122458 24.0 4.9060908971559485 49 89.0
63 0.0 1.8367346938775497 31.0 4.9174304722059485 49 90.0
64 0.0 1.897959183673468 29.0 4.827201129878401 49 93.0
65 0.0 2.1224489795918364 31.0 5.174587958883077 49 104.0
66 0.0 1.7551020408163274 28.0 4.516315848513857 49 86.0
67 0.0 2.9387755102040822 36.0 6.404452107926261 49 144.0
68 0.0 10.571428571428575 446.0 63.577052988217964 49 518.0
69 0.0 1.4897959183673464 36.0 5.335113435921449 49 73.0
70 0.0 2.081632653061225 22.0 4.476032165386907 49 102.0
71 0.0 2.0612244897959178 33.0 5.308829764589152 49 101.0
72 0.0 1.897959183673468 28.0 4.6334153078443086 49 93.0
73 0.0 2.1020408163265323 44.0 6.871574595023036 49 103.0
74 0.0 1.9591836734693873 32.0 5.061946198817986 49 96.0
75 0.0 1.367346938775509 24.0 3.919469976662561 49 67.0
76 0.0 1.8367346938775497 30.0 5.124885928712263 49 90.0
77 0.0 2.367346938775509 52.0 7.669457492632218 49 116.0
78 0.0 2.591836734693877 42.0 7.044259978127989 49 127.0
79 0.0 2.0816326530612237 37.0 6.264439103296611 49 102.0
80 0.0 2.2857142857142865 34.0 5.982613698599186 49 112.0
81 0.0 2.2244897959183683 38.0 6.322134746673951 49 109.0
82 0.0 2.8775510204081636 43.0 7.221589890337014 49 141.0
83 0.0 1.918367346938776 31.0 4.885508906850089 49 94.0
84 0.0 2.5306122448979593 39.0 6.649254472045237 49 124.0
85 0.0 2.1224489795918364 36.0 5.622249894619684 49 104.0
86 0.0 1.8163265306122458 30.0 4.837671053770584 49 89.0
87 0.0 2.8979591836734677 48.0 7.453312736515168 49 142.0
88 0.0 1.9795918367346939 30.0 4.9644141812771165 49 97.0
89 0.0 2.2857142857142865 41.0 6.383572667401851 49 112.0
90 0.0 2.102040816326532 35.0 5.397703593347146 49 103.0
91 0.0 1.5714285714285707 27.0 4.281744192888378 49 77.0
92 0.0 1.8775510204081638 30.0 4.776821873472401 49 92.0
93 0.0 2.2244897959183683 32.0 5.071428571428575 49 109.0
94 0.0 2.1020408163265323 37.0 6.093866103027919 49 103.0
95 0.0 1.9387755102040818 36.0 5.617710696483735 49 95.0
96 0.0 2.102040816326532 37.0 5.842534046253619 49 103.0
97 0.0 2.510204081632654 39.0 6.258735392032727 49 123.0
98 0.0 1.8367346938775497 36.0 5.421204274173123 49 90.0
99 0.0 2.4489795918367347 22.0 4.800439322299038 49 120.0
100 0.0 2.2857142857142865 48.0 7.205322107072436 49 112.0
101 0.0 2.448979591836736 42.0 6.6051155190812665 49 120.0
102 0.0 2.0 37.0 5.923118547972287 49 98.0
103 0.0 2.142857142857142 40.0 6.535161308899222 49 105.0
104 0.0 1.9795918367346947 40.0 6.193039762232976 49 97.0
105 0.0 2.0 26.0 4.747806511081372 49 98.0
106 0.0 2.2653061224489814 33.0 6.629402657241204 49 111.0
107 0.0 1.897959183673468 27.0 4.606358368056699 49 93.0
108 0.0 3.3061224489795906 67.0 10.093735849593077 49 162.0
109 0.0 2.3265306122448997 50.0 7.484394194761866 49 114.0
110 0.0 2.448979591836736 48.0 7.237233657994473 49 120.0
111 0.0 2.326530612244898 34.0 5.756835629283245 49 114.0
112 0.0 2.448979591836736 58.0 8.631486026195493 49 120.0
113 0.0 1.7959183673469392 33.0 5.139631925199566 49 88.0
114 0.0 2.2040816326530632 38.0 6.278201679345022 49 108.0
115 0.0 3.020408163265305 50.0 7.72843719626411 49 148.0
116 0.0 1.7346938775510197 24.0 4.202060557056515 49 85.0
117 0.0 2.5918367346938775 54.0 8.524275060444864 49 127.0
118 0.0 2.469387755102041 37.0 6.076258582988952 49 121.0
119 0.0 2.551020408163264 40.0 7.032843262418229 49 125.0
120 0.0 2.3469387755102047 36.0 6.233481572685267 49 115.0
121 0.0 2.775510204081632 41.0 6.5391937134304765 49 136.0
122 0.0 2.8775510204081636 57.0 8.952729223215552 49 141.0
123 0.0 2.2040816326530632 33.0 5.412099068432751 49 108.0
124 0.0 1.9387755102040818 21.0 4.120114092601617 49 95.0
125 0.0 1.7551020408163274 40.0 5.9355237491623845 49 86.0
126 0.0 2.448979591836736 44.0 7.056501802385851 49 120.0
127 0.0 2.1428571428571423 23.0 4.708148963941845 49 105.0
128 0.0 2.8367346938775495 41.0 7.148271757260365 49 139.0
129 0.0 2.5306122448979593 36.0 6.055651770647555 49 124.0
130 0.0 2.3061224489795906 34.0 5.6058157361821275 49 113.0
131 0.0 2.142857142857142 33.0 5.416025603090644 49 105.0
132 0.0 2.551020408163264 55.0 8.193140485821546 49 125.0
133 0.0 1.4897959183673473 18.0 3.5888859052380497 49 73.0
134 0.0 2.9795918367346936 49.0 7.899076412041178 49 146.0
135 0.0 2.1020408163265323 40.0 6.225769356604263 49 103.0
136 0.0 1.6938775510204092 24.0 4.263234695395882 49 83.0
137 0.0 1.8775510204081638 26.0 4.3619216572764925 49 92.0
138 0.0 2.265306122448982 40.0 6.463923957254607 49 111.0
139 0.0 2.1632653061224505 37.0 5.8357623708457815 49 106.0
140 0.0 1.9795918367346943 30.0 5.202122146771642 49 97.0
141 0.0 1.8571428571428585 34.0 5.228129047119369 49 91.0
142 0.0 1.775510204081632 24.0 4.159653962583354 49 87.0
143 0.0 1.897959183673468 29.0 4.646884699986216 49 93.0
144 0.0 2.2448979591836724 35.0 5.524681786631459 49 110.0
145 0.0 1.7346938775510188 25.0 4.540445601315289 49 85.0
146 0.0 1.3877551020408159 19.0 3.245614518922751 49 68.0
147 0.0 1.7755102040816317 41.0 6.117819962080889 49 87.0
148 0.0 2.2040816326530632 36.0 5.866499495144498 49 108.0
149 0.0 2.632653061224491 44.0 6.912229131374755 49 129.0
150 0.0 1.9591836734693882 28.0 4.760773675191307 49 96.0
151 0.0 2.142857142857142 41.0 6.228295647018269 49 105.0
152 0.0 2.020408163265305 36.0 5.543351107101071 49 99.0
153 0.0 1.6938775510204094 30.0 4.857142857142858 49 83.0
154 0.0 2.326530612244899 33.0 5.36340903368231 49 114.0
155 0.0 2.0 31.0 4.83045891539648 49 98.0
156 0.0 1.8163265306122456 29.0 4.553723153401306 49 89.0
157 0.0 2.5918367346938775 36.0 6.448250303205446 49 127.0
158 0.0 2.142857142857143 27.0 4.7037219305566955 49 105.0
159 0.0 2.551020408163264 36.0 6.261859496486765 49 125.0
160 0.0 2.6734693877551003 30.0 5.713243952658161 49 131.0
161 0.0 2.6122448979591817 35.0 5.940034815170884 49 128.0
162 0.0 2.3265306122448983 32.0 6.192696488277004 49 114.0
163 0.0 1.7551020408163274 26.0 4.8756649642420475 49 86.0
164 0.0 1.8775510204081638 20.0 4.04985932400345 49 92.0
165 0.0 1.8979591836734682 18.0 3.7762685393960855 49 93.0
166 0.0 1.6326530612244912 21.0 3.806211357499629 49 80.0
167 0.0 1.632653061224491 20.0 3.822596617217042 49 80.0
168 0.0 1.7755102040816317 38.0 5.770850984771258 49 87.0
169 0.0 1.591836734693877 27.0 4.410774532073599 49 78.0
170 0.0 1.4285714285714293 26.0 4.237727378363704 49 70.0
171 0.0 1.4897959183673466 34.0 5.385638498898365 49 73.0
172 0.0 1.6530612244897953 28.0 4.562304883536402 49 81.0
173 0.0 1.5714285714285712 28.0 4.387482193696063 49 77.0
174 0.0 1.510204081632653 27.0 4.340326643715846 49 74.0
175 0.0 1.6326530612244912 20.0 3.6668212707047094 49 80.0
176 0.0 1.8775510204081638 23.0 4.4843833330293075 49 92.0
177 0.0 1.408163265306123 25.0 3.9471422539337366 49 69.0
178 0.0 1.3265306122448977 21.0 3.5082507221194574 49 65.0
179 0.0 2.448979591836735 33.0 6.55445530564833 49 120.0
180 0.0 1.6734693877551015 25.0 4.607004427599169 49 82.0
181 0.0 2.204081632653063 33.0 5.954618627015279 49 108.0
182 0.0 1.6938775510204092 23.0 4.219024776891838 49 83.0
183 0.0 2.020408163265305 43.0 6.41446865790654 49 99.0
184 0.0 2.2244897959183683 24.0 4.831603021265514 49 109.0
185 0.0 2.0408163265306127 34.0 5.469457558697626 49 100.0
186 0.0 2.4693877551020407 36.0 6.403456230870969 49 121.0
187 0.0 3.0 49.0 8.299096336348915 49 147.0
188 0.0 2.0204081632653064 28.0 4.985352695306386 49 99.0
189 0.0 2.0 26.0 5.062114182829147 49 98.0
190 0.0 2.183673469387754 33.0 5.596403120858645 49 107.0
191 0.0 1.9591836734693877 27.0 4.499811031557647 49 96.0
192 0.0 2.2244897959183683 28.0 5.1001033736355526 49 109.0
193 0.0 1.9183673469387759 27.0 4.654015894426899 49 94.0
194 0.0 1.8571428571428574 29.0 4.659220249498119 49 91.0
195 0.0 2.204081632653063 25.0 4.765236929387381 49 108.0
196 0.0 2.591836734693877 32.0 6.248060923688442 49 127.0
197 0.0 2.3469387755102047 40.0 6.697484043803823 49 115.0
198 0.0 2.5306122448979593 32.0 6.062528490710803 49 124.0
199 0.0 3.0408163265306127 31.0 6.357276617105361 49 149.0
200 0.0 2.1224489795918364 26.0 5.019265604735854 49 104.0
201 0.0 2.0816326530612237 40.0 6.2976077954710945 49 102.0
202 0.0 2.3061224489795906 41.0 6.348241494148373 49 113.0
203 0.0 2.1224489795918364 32.0 5.230649469956006 49 104.0
204 0.0 2.2448979591836724 40.0 6.446997402683208 49 110.0
205 0.0 2.6734693877551012 33.0 6.820275394922483 49 131.0
206 0.0 2.183673469387754 34.0 5.472177618750728 49 107.0
207 0.0 2.2244897959183683 25.0 5.128617853616643 49 109.0
208 0.0 2.489795918367346 33.0 6.278675712877909 49 122.0
209 0.0 2.4693877551020407 36.0 6.605244257457875 49 121.0
210 0.0 2.9591836734693864 47.0 8.051809278234385 49 145.0
211 0.0 2.4693877551020407 34.0 6.171513998526907 49 121.0
212 0.0 2.4897959183673475 32.0 5.98652114120961 49 122.0
213 0.0 2.4897959183673457 38.0 6.6805764751865775 49 122.0
214 0.0 1.755102040816327 27.0 5.010533123019021 49 86.0
215 0.0 2.1632653061224505 21.0 4.145011754986899 49 106.0
216 0.0 1.7755102040816317 27.0 4.624505857036915 49 87.0
217 0.0 2.3061224489795906 33.0 5.792250863699463 49 113.0
218 0.0 2.2448979591836724 26.0 5.444915871116596 49 110.0
219 0.0 2.1632653061224505 32.0 5.705797266726146 49 106.0
220 0.0 2.0 29.0 5.103103630798288 49 98.0
221 0.0 2.2448979591836724 27.0 5.301456608977453 49 110.0
222 0.0 1.918367346938775 23.0 4.577284196141298 49 94.0
223 0.0 2.2653061224489814 33.0 5.384296263998053 49 111.0
224 0.0 2.632653061224491 45.0 7.1841662632458005 49 129.0
225 0.0 1.8775510204081638 24.0 4.284821335546097 49 92.0
226 0.0 1.6530612244897953 26.0 4.470043905489829 49 81.0
227 0.0 1.7959183673469399 33.0 5.180008010920182 49 88.0
228 0.0 1.7142857142857135 27.0 4.5597880067681515 49 84.0
229 0.0 2.3061224489795906 27.0 4.933744696951178 49 113.0
230 0.0 2.204081632653063 34.0 5.634638378801604 49 108.0
231 0.0 1.755102040816327 26.0 4.5117005859066905 49 86.0
232 0.0 1.6530612244897953 33.0 5.084908309596818 49 81.0
233 0.0 1.8775510204081638 23.0 4.191423053198563 49 92.0
234 0.0 1.8979591836734682 27.0 4.97596262864108 49 93.0
235 0.0 1.591836734693877 29.0 4.769339434288126 49 78.0
236 0.0 2.0408163265306127 22.0 4.509061172024754 49 100.0
237 0.0 1.9591836734693877 28.0 4.609587760280512 49 96.0
238 0.0 2.1224489795918364 40.0 6.009134203656219 49 104.0
239 0.0 2.816326530612246 30.0 5.886685079439007 49 138.0
240 0.0 2.183673469387754 28.0 4.9777566457682285 49 107.0
241 0.0 1.6734693877551017 37.0 5.6250472409203 49 82.0
242 0.0 1.6530612244897953 32.0 4.964671105287181 49 81.0
243 0.0 1.6938775510204092 33.0 5.216975822705517 49 83.0
244 0.0 2.1224489795918364 32.0 5.222677526347737 49 104.0
245 0.0 2.1428571428571423 25.0 5.37354631505117 49 105.0
246 0.0 1.4897959183673475 22.0 4.067771958638168 49 73.0
247 0.0 2.0204081632653055 29.0 5.182059580572058 49 99.0
248 0.0 2.4693877551020407 23.0 4.869556964859696 49 121.0
249 0.0 2.3469387755102047 39.0 6.32637014279701 49 115.0
250 0.0 2.2244897959183683 39.0 6.420232686990565 49 109.0
251 0.0 1.8163265306122458 27.0 4.693406143142717 49 89.0
252 0.0 2.448979591836736 47.0 7.199714185559133 49 120.0
253 0.0 2.2857142857142865 31.0 5.578978401105347 49 112.0
254 0.0 2.591836734693877 32.0 6.02051481515126 49 127.0
255 0.0 2.1224489795918364 31.0 5.130109863432205 49 104.0
256 0.0 2.551020408163265 27.0 5.806107504493994 49 125.0
257 0.0 2.2857142857142865 27.0 5.163977794943221 49 112.0
258 0.0 1.8571428571428577 30.0 4.94974746830583 49 91.0
259 0.0 2.102040816326532 26.0 4.79689525439452 49 103.0
260 0.0 2.408163265306123 35.0 6.518941527537717 49 118.0
261 0.0 2.3877551020408174 34.0 5.747522388424614 49 117.0
262 0.0 2.142857142857142 34.0 6.204836822995434 49 105.0
263 0.0 2.183673469387754 31.0 5.352855427198621 49 107.0
264 0.0 1.9795918367346939 29.0 4.9518085749820075 49 97.0
265 0.0 2.2244897959183683 27.0 5.050846901438287 49 109.0
266 0.0 1.7142857142857135 34.0 5.228129047119377 49 84.0
267 0.0 1.7142857142857135 28.0 4.708148963941845 49 84.0
268 0.0 1.8367346938775497 27.0 4.647342156076554 49 90.0
269 0.0 1.9795918367346943 28.0 5.064129556327063 49 97.0
270 0.0 2.2653061224489806 25.0 4.885247819558738 49 111.0
271 0.0 2.2448979591836724 28.0 5.360078560699528 49 110.0
272 0.0 1.8775510204081638 23.0 4.548958915057859 49 92.0
273 0.0 2.3469387755102047 35.0 6.001912960354678 49 115.0
274 0.0 1.9795918367346943 31.0 5.406361206634151 49 97.0
275 0.0 1.8775510204081638 26.0 4.530602668985408 49 92.0
276 0.0 2.367346938775509 33.0 5.618770170712858 49 116.0
277 0.0 2.5306122448979593 21.0 5.1198227541599115 49 124.0
278 0.0 2.142857142857142 30.0 5.6457948953181125 49 105.0
279 0.0 1.9591836734693877 20.0 4.75201353670854 49 96.0
280 0.0 2.2653061224489806 23.0 4.658216353051537 49 111.0
281 0.0 1.9387755102040818 29.0 4.9261553774440685 49 95.0
282 0.0 1.7755102040816317 26.0 4.726985059750248 49 87.0
283 0.0 2.0 30.0 5.248015497944596 49 98.0
284 0.0 1.9387755102040818 28.0 5.059677868802958 49 95.0
285 0.0 1.959183673469388 28.0 5.167846036121934 49 96.0
286 0.0 1.8367346938775497 32.0 5.6174836402947905 49 90.0
287 0.0 2.3469387755102047 40.0 6.575050761553617 49 115.0
288 0.0 2.183673469387754 29.0 5.6075598874337835 49 107.0
289 0.0 1.551020408163266 25.0 4.311134926413403 49 76.0
290 0.0 1.9387755102040818 24.0 4.27886357218687 49 95.0
291 0.0 2.0408163265306127 27.0 5.373388067107003 49 100.0
292 0.0 2.448979591836735 26.0 5.404709460622424 49 120.0
293 0.0 2.571428571428572 30.0 6.496794081185995 49 126.0
294 0.0 2.6734693877551012 28.0 6.060073415060116 49 131.0
295 0.0 2.3877551020408183 38.0 6.297540282161139 49 117.0
296 0.0 2.612244897959182 37.0 6.34368559583272 49 128.0
297 0.0 1.8775510204081638 28.0 4.776821873472401 49 92.0
298 0.0 1.9387755102040818 24.0 4.575333153923086 49 95.0
299 0.0 2.1224489795918364 33.0 5.329292687047477 49 104.0
300 0.0 1.9183673469387759 34.0 5.322267431484901 49 94.0
301 0.0 1.6734693877551023 23.0 4.219931649831746 49 82.0
302 0.0 1.6734693877551026 23.0 4.074247144678186 49 82.0
303 0.0 2.26530612244898 26.0 4.940375787849551 49 111.0
304 0.0 2.367346938775509 27.0 5.186898067691892 49 116.0
305 0.0 2.0408163265306127 34.0 5.74804018656747 49 100.0
306 0.0 2.183673469387754 26.0 5.214856459305126 49 107.0
307 0.0 1.306122448979591 21.0 3.5190202331558895 49 64.0
308 0.0 1.5306122448979589 26.0 4.228386418089092 49 75.0
309 0.0 1.7755102040816317 30.0 4.753355420658344 49 87.0
310 0.0 1.918367346938776 35.0 5.567153426923992 49 94.0
311 0.0 2.081632653061224 29.0 5.05732445194541 49 102.0
312 0.0 2.510204081632654 33.0 6.474702209946267 49 123.0
313 0.0 2.489795918367346 34.0 5.838530240921049 49 122.0
314 0.0 2.612244897959182 28.0 5.60437450617303 49 128.0
315 0.0 2.510204081632654 30.0 5.867006792861506 49 123.0
316 0.0 1.8571428571428577 26.0 4.57802723160679 49 91.0
317 0.0 2.183673469387754 35.0 5.775932353986069 49 107.0
318 0.0 2.3265306122448988 28.0 5.343952014123226 49 114.0
319 0.0 2.1020408163265323 26.0 5.013502177284126 49 103.0
320 0.0 2.081632653061224 25.0 4.825439248978091 49 102.0
321 0.0 1.8571428571428574 24.0 4.411160089288682 49 91.0
322 0.0 2.020408163265305 33.0 5.821976310778439 49 99.0
323 0.0 1.8571428571428574 26.0 4.94974746830583 49 91.0
324 0.0 1.7959183673469397 33.0 5.318911197466131 49 88.0
325 0.0 150.0 7257.0 1036.4501314583351 49 7350.0
326 0.0 1.7755102040816317 26.0 4.8830715492507455 49 87.0
327 0.0 2.1224489795918364 31.0 5.45295276685495 49 104.0
328 0.0 1.8163265306122458 26.0 5.0194350171265745 49 89.0
329 0.0 2.0 36.0 5.697221545045737 49 98.0
330 0.0 1.5102040816326523 22.0 3.725600896609342 49 74.0
331 0.0 1.8775510204081638 26.0 4.395227776905808 49 92.0
332 0.0 1.83673469387755 25.0 4.459759610372845 49 90.0
333 0.0 1.6530612244897953 30.0 4.811232605442542 49 81.0
334 0.0 1.9387755102040818 32.0 5.12919813122751 49 95.0
335 0.0 1.734693877551019 29.0 4.512831290720204 49 85.0
336 0.0 1.8571428571428579 30.0 4.945536708319257 49 91.0
337 0.0 1.9387755102040818 38.0 5.91751694570629 49 95.0
338 0.0 1.7142857142857135 30.0 4.8776702088873005 49 84.0
339 0.0 1.6122448979591837 26.0 4.167414898804239 49 79.0
340 0.0 2.2857142857142865 40.0 6.461423991660042 49 112.0
341 0.0 2.1020408163265323 31.0 5.152850739959323 49 103.0
342 0.0 1.8163265306122458 27.0 4.507740885538616 49 89.0
343 0.0 2.551020408163265 32.0 6.048626650219163 49 125.0
344 0.0 1.5510204081632657 26.0 4.223255184539705 49 76.0
345 0.0 1.5306122448979589 27.0 4.425786374647293 49 75.0
346 0.0 2.979591836734695 36.0 7.142857142857144 49 146.0
347 0.0 1.1836734693877544 19.0 3.2829957697946868 49 58.0
348 0.0 1.8775510204081638 31.0 5.11791238796488 49 92.0
349 0.0 1.8367346938775497 26.0 4.370101728294924 49 90.0
350 0.0 1.612244897959183 34.0 5.10643518240552 49 79.0
351 0.0 1.8163265306122458 37.0 5.574022595142259 49 89.0
352 0.0 1.5510204081632657 23.0 3.9426155895642214 49 76.0
353 0.0 2.142857142857142 40.0 6.399869790342097 49 105.0
354 0.0 1.8367346938775497 29.0 4.691956498339786 49 90.0
355 0.0 1.6734693877551021 21.0 3.72708417701895 49 82.0
356 0.0 1.7346938775510192 29.0 4.6268037482878 49 85.0
357 0.0 2.0612244897959178 33.0 5.478777856668496 49 101.0
358 0.0 1.9795918367346947 26.0 5.0887531049624855 49 97.0
359 0.0 1.9795918367346943 22.0 4.327671602212749 49 97.0
360 0.0 2.1224489795918364 35.0 5.532602812198889 49 104.0
361 0.0 2.020408163265306 29.0 4.836880002983877 49 99.0
362 0.0 1.8367346938775497 26.0 4.565937922885755 49 90.0
363 0.0 2.1224489795918364 36.0 5.670216975056397 49 104.0
364 0.0 2.326530612244899 33.0 5.853730132367309 49 114.0
365 0.0 1.8163265306122458 26.0 4.470614561536605 49 89.0
366 0.0 2.4693877551020407 39.0 6.59577529185768 49 121.0
367 0.0 2.7959183673469368 31.0 6.258259848115183 49 137.0
368 0.0 2.591836734693877 30.0 6.075628799237365 49 127.0
369 0.0 1.5510204081632653 26.0 4.32560797504137 49 76.0
370 0.0 2.612244897959182 21.0 5.143022484114653 49 128.0
371 0.0 2.591836734693877 33.0 5.765986354428512 49 127.0
372 0.0 2.326530612244899 30.0 5.285151192657754 49 114.0
373 0.0 2.7142857142857135 32.0 6.133922073192645 49 133.0
374 0.0 1.4693877551020411 32.0 4.8092880658867 49 72.0
375 0.0 2.7142857142857135 33.0 6.284902544988263 49 133.0
376 0.0 2.6530612244897953 34.0 5.918019870165487 49 130.0
377 0.0 2.510204081632654 39.0 6.61476394445156 49 123.0
378 0.0 2.673469387755101 37.0 6.162344504806461 49 131.0
379 0.0 1.897959183673468 28.0 4.695941944732634 49 93.0
380 0.0 2.204081632653063 27.0 4.800085033260412 49 108.0
381 0.0 2.510204081632654 32.0 5.726846314288787 49 123.0
382 0.0 3.0 32.0 6.467869303977419 49 147.0
383 0.0 2.0408163265306127 30.0 5.247853464645768 49 100.0
384 0.0 2.7551020408163276 44.0 7.13130017436307 49 135.0
385 0.0 2.6122448979591817 52.0 7.907845067111649 49 128.0
386 0.0 2.489795918367346 28.0 4.950262825428191 49 122.0
387 0.0 1.8367346938775502 32.0 4.9258964445380835 49 90.0
388 0.0 2.408163265306123 43.0 6.7048439186001225 49 118.0
389 0.0 2.2244897959183683 38.0 5.952119041856894 49 109.0
390 0.0 2.6938775510204094 42.0 6.892641250011534 49 132.0
391 0.0 1.9183673469387756 30.0 4.834066329593704 49 94.0
392 0.0 2.5714285714285716 29.0 5.597618541248891 49 126.0
393 0.0 2.1632653061224505 40.0 6.2694595021404815 49 106.0
394 0.0 2.081632653061224 28.0 4.889771359233298 49 102.0
395 0.0 2.2448979591836724 28.0 5.348405573334051 49 110.0
396 0.0 2.5306122448979593 37.0 6.268645656547103 49 124.0
397 0.0 2.7346938775510186 35.0 5.953904566907058 49 134.0
398 0.0 2.7959183673469363 53.0 8.108584935724842 49 137.0
399 0.0 2.2857142857142865 32.0 5.4237133650909914 49 112.0
400 0.0 1.9591836734693873 28.0 4.782603822158792 49 96.0
401 0.0 1.7346938775510203 32.0 5.003230249066108 49 85.0
402 0.0 1.9591836734693868 32.0 5.251821841329082 49 96.0
403 0.0 1.7755102040816317 35.0 5.3977823614674145 49 87.0
404 0.0 1.4693877551020411 16.0 3.1031035594514536 49 72.0
405 0.0 1.6530612244897953 26.0 4.423191817041185 49 81.0
406 0.0 2.0816326530612237 40.0 6.095889102139105 49 102.0
407 0.0 2.1224489795918364 45.0 6.9240903525939235 49 104.0
408 0.0 1.591836734693877 24.0 3.8617697116895022 49 78.0
409 0.0 1.9795918367346939 30.0 4.832570899283183 49 97.0
410 0.0 3.0 31.0 6.031169040907409 49 147.0
411 0.0 2.0612244897959178 33.0 5.398333706128311 49 101.0
412 0.0 2.2040816326530632 43.0 6.563724780427444 49 108.0
413 0.0 2.142857142857142 33.0 5.522680508593636 49 105.0
414 0.0 1.8163265306122458 33.0 5.250688325463287 49 89.0
415 0.0 2.959183673469387 29.0 6.048275180004724 49 145.0
416 0.0 3.5102040816326547 60.0 9.24914962077504 49 172.0
417 0.0 2.7142857142857135 45.0 7.150174823037541 49 133.0
418 0.0 3.0408163265306136 33.0 6.281451476614402 49 149.0
419 0.0 2.3061224489795906 29.0 5.280483254528937 49 113.0
420 0.0 2.5714285714285725 50.0 7.670288999335894 49 126.0
421 0.0 2.2857142857142865 36.0 5.759050847723664 49 112.0
422 0.0 2.2653061224489814 34.0 6.153506826071082 49 111.0
423 0.0 2.5306122448979598 47.0 7.3004053563721385 49 124.0
424 0.0 2.0612244897959178 28.0 4.602572483882005 49 101.0
425 0.0 2.0612244897959178 37.0 5.966602059468552 49 101.0
