patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,3,3,3,2,2,1,1,1,1
0,500,2,9,7,6,6,0,0,0,0
1,0,13818,253,457,473,471,1,1,1,1
1,500,428,449,423,410,412,0,0,0,0
2,0,393,322,437,418,403,1,1,1,1
2,500,367,388,384,382,371,0,0,0,0
3,0,341,300,383,382,382,1,1,1,1
3,500,341,342,334,336,335,0,0,0,0
4,0,324,294,359,348,336,1,1,1,1
4,500,302,316,315,316,316,0,0,0,0
5,0,301,264,317,317,316,1,1,1,1
5,500,285,300,296,301,282,0,0,0,0
6,0,271,264,301,299,302,1,1,1,1
6,500,270,287,274,268,269,0,0,0,0
7,0,259,263,289,289,287,1,1,1,1
7,500,261,262,255,257,256,0,0,0,0
8,0,245,261,276,275,277,1,1,1,1
8,500,239,247,244,246,244,0,0,0,0
9,0,234,256,259,259,259,1,1,1,1
9,500,223,234,235,234,234,0,0,0,0
